run_id,budget,performance,hp_config.buffer_alpha,hp_config.buffer_batch_size,hp_config.buffer_beta,hp_config.buffer_epsilon,hp_config.buffer_prio_sampling,hp_config.buffer_size,hp_config.learning_rate,hp_config.learning_starts,hp_config.tau,seed
244,50000,0.0987477451979627,0.4713615263877888,1024,0.0379741161420391,3.7071570947910503e-09,True,91081,4.991776351698219e-05,1307,0.60774507480414,5
245,50000,0.0011201426307576,0.3919696900451063,512,0.6486871482359434,5.067008693237429e-05,False,74119,2.1841330395847734e-06,1951,0.5328011086302924,5
246,50000,0.0346327194846942,0.8032606856613226,256,0.4267010343797201,1.9269803931161633e-08,True,95188,0.0013162355800958,901,0.0204798821905294,5
247,50000,,0.9652786635160746,1024,0.225376688177238,1.6096515109281655e-09,False,114220,0.0356434085703457,1197,0.3105133621471701,5
248,50000,0.0035650223022388,0.336661274931504,1024,0.4968661952792211,4.524609935544753e-09,True,33956,4.146994168496804e-06,948,0.9168903991922412,5
249,50000,,0.6720947175623383,256,0.015439869631071,2.4056826572567137e-08,True,93439,0.0683955143119008,794,0.6898231295186925,5
250,50000,0.0336775538476779,0.9949528882794336,1024,0.6398276535949861,2.4568252724915035e-09,True,109696,1.011643297239624e-05,1728,0.6993604482297004,5
251,50000,0.0421567048250105,0.3726611271224471,512,0.5473784040652855,3.7176536370451886e-06,False,16856,0.0073667063357362,832,0.963462951309808,5
252,50000,0.0155220504042795,0.290678644470104,256,0.3401723217184308,7.270848236980673e-07,False,21997,2.5026146814194672e-05,1191,0.4597908997398999,5
253,50000,0.000582565388259,0.4528496583831681,1024,0.9246395194862476,2.549968586679941e-07,False,96331,0.0003906897810901,603,0.6417037517450609,5
254,50000,0.0472312312154566,0.5892580093029987,1024,0.0618829664021574,3.553505039351879e-05,False,2889,5.290672681618092e-05,1484,0.4935487570564746,5
255,50000,0.6310584614046597,0.9803574470665825,512,0.3333688773297477,1.2833930175979544e-05,False,82205,0.0106785353627602,1375,0.4281834198209779,5
0,50000,0.0438629276247232,0.5533253688880515,1024,0.6067357423109274,5.301709347576832e-07,True,77870,0.0001541473476191,1827,0.964026132896019,0
1,50000,0.0122233386727109,0.3896071036375199,1024,0.5336059705553754,6.92185991020862e-07,False,9475,2.7267573880087303e-06,41,0.8342936470924586,0
2,50000,8.53858355967529e-05,0.780375183440352,1024,0.9788321588104364,9.903593841281131e-06,True,93889,3.902762553553295e-06,1311,0.1519197545349559,0
3,50000,0.2023927125025973,0.945222227879088,512,0.4205153205906183,2.1027036109989318e-08,False,55295,0.0006952960214898,38,0.6214591421051183,0
4,50000,0.2886490055747843,0.6159747654951973,512,0.944310597729478,2.565083431770992e-06,True,53020,0.0030772018129755,123,0.670099048291211,0
5,50000,0.0030419605107615,0.6739314909219778,256,0.1376370346783048,3.7769545138789065e-08,True,68864,0.0001559579677297,2025,0.1110243626405477,0
6,50000,0.0094840093716267,0.2167879885338863,256,0.6565772422107444,1.8469622232007563e-08,True,30105,6.235164534943645e-06,226,0.6597662935706207,0
7,50000,0.0025408483058029,0.1468011218351276,256,0.3750379189543544,1.2734038226347208e-05,True,100720,3.023375152147209e-06,2000,0.4739646896312245,0
8,50000,0.0013591662076465,0.9769934773084338,512,0.7418709436043187,1.5701421102720566e-09,True,15324,3.0248301110217265e-05,243,0.3248033476000362,0
9,50000,0.0022593779878617,0.4201203645695233,256,0.6955473981763196,6.807807563467868e-07,True,63278,2.949188649641699e-06,1180,0.930003235600452,0
10,50000,0.0094065570746349,0.3253832629268104,1024,0.1404798837803482,3.816242999089971e-06,True,22819,0.0008561792022971,41,0.8306506289251895,0
11,50000,0.0716570941665243,0.0146485214306215,1024,0.2773078934602432,4.7420934769502654e-06,False,30619,0.0007599528920757,1213,0.5765293867329646,0
12,50000,0.0078835333114525,0.2308508163142121,1024,0.452654124831451,1.7062527421800136e-05,False,36412,0.0117216594193486,812,0.8822921651400499,0
13,50000,0.1591359427914802,0.5854601439095001,1024,0.6956062741769882,4.229328306806071e-06,False,114775,0.0016593996576192,868,0.6103292819866452,0
14,50000,0.008029000689682,0.0290012663262401,256,0.6635718021177582,2.820902242356036e-08,False,52037,4.757407151830428e-06,611,0.5742652615942522,0
15,50000,0.0287787511855083,0.5949640336356915,512,0.6566688116585623,1.8218656600978457e-06,True,107692,6.883500530797727e-05,893,0.8930041214655153,0
16,50000,0.0012867218048709,0.8081320491556249,1024,0.109224618439178,3.957428423834936e-05,False,119863,5.587808619859325e-06,1778,0.170868005329611,0
17,50000,0.0053069486675752,0.6194039686410058,256,0.849528147029012,1.0879145712532274e-05,False,49469,2.217353712157961e-06,1429,0.4590072558512881,0
18,50000,0.7142101016994263,0.7248350434756444,1024,0.975766289952857,1.901151436186139e-05,True,43853,0.0044663506078014,351,0.525826240142088,0
19,50000,,0.063794608455861,256,0.0283365765160078,9.300119239139805e-06,True,42112,0.0436924569830942,1443,0.0415205402359947,0
20,50000,0.0061970948161283,0.1730472149329336,512,0.5814563027181259,1.5469066515012495e-08,False,74071,0.0004766109491313,1208,0.732820809221602,0
21,50000,0.0088431186667993,0.3188255455248058,512,0.2177453114853709,8.53031422791811e-09,False,89013,0.0002833309665,465,0.261812916952689,0
22,50000,0.0003797963739787,0.0674488687206368,512,0.3186779231741615,3.031917949088193e-06,True,22392,1.3285981456618354e-06,137,0.6825988457635817,0
23,50000,0.0116865853093474,0.4591598761104848,512,0.8977045801099387,8.947356400945199e-05,True,79915,2.0730600560653647e-05,42,0.76079486729778,0
24,50000,0.0015683832965361,0.3268169793142432,512,0.5924339424180697,1.4296913058545256e-05,False,104849,2.3319013512257087e-05,1635,0.1937795848628926,0
25,50000,0.0004177903931659,0.9532637404022252,1024,0.2233526003424228,5.455731044851543e-05,False,31237,1.1656277734601247e-05,1061,0.0354060908739862,0
26,50000,0.126828008333035,0.2153953746866983,512,0.3804282805308833,2.0791083462491586e-07,True,70837,0.0208582577399291,240,0.522205316082573,0
27,50000,0.0010716232937376,0.1407474252817017,1024,0.4020991057792208,6.715936161562289e-07,True,18257,0.0002756013897668,728,0.9410276258002848,0
28,50000,,0.7676720012688956,1024,0.904682542348474,2.6128361564801448e-09,False,70563,0.0645181480456923,598,0.2484204921162923,0
29,50000,2.0723229154801226,0.1092910028428428,256,0.9302340236242688,2.236571224217705e-06,False,34543,0.0008551667979262,131,0.4907713199752767,0
30,50000,,0.9777201883470024,1024,0.3447773623184771,6.424669222650196e-05,True,113971,0.0509200150722881,1637,0.6341434574981232,0
31,50000,0.0025036886448067,0.8755450869586976,256,0.850454119759789,1.2285234751732838e-06,True,42336,5.504327991930864e-06,2011,0.4835866039695882,0
32,50000,0.0053750278454497,0.502417451843676,512,0.3748987600683213,4.8361677700268425e-09,False,23611,0.0003602424708544,459,0.1068660396490937,0
33,50000,0.0011822120636208,0.8635696022474665,1024,0.96122631148237,3.410181516132525e-05,False,40660,2.5439405030468934e-06,834,0.2399118007492333,0
34,50000,0.0002301976651973,0.1411627584104031,256,0.728338420568473,1.1406103106870351e-09,False,18507,2.498103414187531e-06,183,0.6753273292803753,0
35,50000,0.0031307805977594,0.2529135377543163,512,0.5617951034106777,2.0079637544771044e-05,False,33186,4.543745482899977e-06,113,0.308582648136133,0
36,50000,0.0015853509796214,0.2694969677472815,512,0.6864485221922036,3.006957072940732e-06,True,46226,8.049238739078237e-06,1615,0.0662795956689079,0
37,50000,0.0022454108842803,0.7000272693077375,1024,0.7796334862302656,1.9820418569872414e-08,True,70934,2.3126478762124995e-05,759,0.2050837373837832,0
38,50000,0.060023690801037,0.4652573249184473,256,0.8017979257249118,2.4253936429512143e-09,False,37527,0.0007721732351505,1965,0.6491145420114438,0
39,50000,0.0110956630313841,0.045008811397936,512,0.5149166837950677,4.796091649375608e-07,False,34051,4.4086216323812285e-06,804,0.9568416655679892,0
40,50000,0.0091646371555427,0.1952595828333363,1024,0.5483678905765531,1.925560232970408e-07,False,55587,0.0041767471318871,817,0.905003948971948,0
41,50000,0.000404765202165,0.693124769989315,1024,0.3344431975415477,6.079854886425404e-06,False,29580,6.348836053912125e-06,1631,0.9595749370048704,0
42,50000,0.0001267386058778,0.4635574389874424,512,0.859145417751619,1.932490051190406e-07,False,69525,0.0127009323702527,1862,0.8173685805808831,0
43,50000,0.0072436783620385,0.1678203188144663,512,0.4044499160334803,2.058565832099232e-09,True,31801,0.0175869910324874,68,0.9593928946448388,0
44,50000,0.0006989553466648,0.3618151599872103,512,0.0261652176568708,8.436486699792776e-09,True,111588,3.148289428715468e-06,1936,0.8707936452411659,0
45,50000,0.1962091285065403,0.4596207729384762,256,0.2404166879862662,1.1812002559109015e-06,True,2880,0.0001393088196455,139,0.2594215783636319,0
46,50000,,0.228949306192623,256,0.1397446789031051,1.148632537602404e-09,True,74608,0.0743500156187124,2029,0.4149635544193309,0
47,50000,0.0767438334837305,0.1713248817861393,512,0.4954022930832498,8.852152486073096e-05,True,94210,2.7668937774293383e-05,494,0.6658795258173492,0
48,50000,0.0172442377112034,0.2536025531410548,512,0.5221354320302659,1.3196080073784377e-07,False,35176,0.0034109356907562,850,0.3669401048810333,0
49,50000,,0.8303703454101804,1024,0.0555472377784239,1.4559114587032276e-08,True,97986,0.0846169053805164,1985,0.9058988620944276,0
50,50000,0.0342024191391735,0.3035907024133896,1024,0.2569258406458867,3.384782558228126e-09,False,28795,0.002810873656922,119,0.7334020081362014,0
51,50000,0.0015430046935606,0.8829030102105013,256,0.3852663271166542,7.438423769060704e-08,False,29317,7.232117862092298e-06,920,0.3114237233035463,0
52,50000,,0.8407972310360659,256,0.5073655629143689,5.163188710850394e-05,False,104211,0.0502398630380172,1538,0.7025793096225038,0
53,50000,2.8287337765705303,0.9682859109381848,1024,0.457303465843062,2.2612516195675223e-09,True,19150,0.0001223015254542,269,0.6080766259806731,0
54,50000,,0.3889799785662756,1024,0.9681167250805168,5.425309371740804e-07,True,71485,0.0304653232912811,833,0.5565574939250512,0
55,50000,0.0659110693581577,0.2789362399300844,512,0.4076964000258026,1.7460928156081742e-08,False,37952,7.331187371456399e-05,1075,0.7530890726996976,0
56,50000,0.0059890166688123,0.3401723911333625,1024,0.8636953613675433,1.7516667240736791e-09,True,54103,3.335334868425521e-06,714,0.7426965503615057,0
57,50000,,0.6837093363313976,512,0.7134231186951222,1.0583234880251698e-08,True,81481,0.0248985361854159,1113,0.2898726544360812,0
58,50000,7.187814410333504e-07,0.0399329054259227,1024,0.0178052624733559,7.301218559696038e-08,False,110734,2.8020296413110037e-06,831,0.0340700677130561,0
59,50000,0.0674317848755025,0.3491848744981744,512,0.2862772687463124,1.1187930201942753e-08,True,69690,0.0029946772925411,1376,0.9493724105133023,0
60,50000,0.0466565780764786,0.0126761817545676,512,0.6043883147266632,8.784115748481971e-07,False,3031,0.0030367717697695,1667,0.5147091246553683,0
61,50000,0.0056381645485609,0.3406252209008411,1024,0.1062704963761003,1.6224756536956584e-07,False,83588,2.8472700519598926e-06,466,0.4161985470632244,0
62,50000,0.0026971096131319,0.6270617262899293,1024,0.6226379065589627,4.648441338184726e-09,False,104746,0.0003262900314131,1889,0.5459669858195644,0
63,50000,0.0088165109348267,0.9240730072102716,1024,0.9686035461913544,3.971129537421178e-05,True,21817,8.824160230787782e-05,1950,0.3070286302811703,0
64,50000,0.0491603267602288,0.168862967448725,1024,0.4519304713283709,3.462405841284064e-05,True,79681,0.0001589713140643,156,0.6994985132059756,0
65,50000,,0.2549247679837621,256,0.0693448552670775,2.020192178500534e-09,False,89053,0.030925147952868,1378,0.5336505297405744,0
66,50000,0.0043696778659426,0.3114019007039045,1024,0.3685671683499955,2.2555099436460487e-07,True,117565,7.4695068001201985e-06,672,0.6835451793548515,0
67,50000,0.0020808918969032,0.0725755421552443,512,0.4828700378476519,2.630267288203582e-08,True,62239,6.912543904104064e-05,935,0.3441026079465975,0
68,50000,0.0001303286299695,0.9707887566600178,256,0.1058359136465904,5.21145082277636e-08,False,79450,9.689106639709784e-05,2047,0.3583740662311122,0
69,50000,0.0010717869056208,0.7241926012803529,512,0.8149233246149861,7.605509572205407e-05,False,91989,0.0030991485180611,687,0.1562087224246403,0
70,50000,0.0110432190520985,0.0720096430292116,256,0.4379586663694856,4.073628009864993e-07,False,115092,3.860134186385562e-06,219,0.5937977757834152,0
71,50000,0.0054260765018497,0.7479440932078201,1024,0.9364737594146206,8.26287554154323e-05,True,46275,5.483317373283115e-06,1403,0.6601943388564288,0
72,50000,99.8999658705384,0.8634419698926952,256,0.5027991387470884,8.042844059367987e-07,True,21134,0.0198565677581011,119,0.4759146948788921,0
73,50000,0.0025568082637861,0.1246756612878764,512,0.9801627030788862,1.3138075923445197e-07,False,14981,2.271226170750163e-05,827,0.4058140186092374,0
74,50000,-14.484017541911811,0.6746696438834516,512,0.7166291997259162,1.5701259671344384e-06,True,52393,0.0011820572174065,143,0.8241826709721334,0
75,50000,0.0135332936872855,0.6568869495025006,1024,0.5415537710715665,3.567677216626054e-09,True,49254,4.029164048971872e-05,61,0.7398817001705126,0
76,50000,0.256172564870011,0.1186866134818756,512,0.7061853215025437,1.4925593681314338e-06,False,13314,0.0216688466214924,59,0.5395676863778132,0
77,50000,0.480376195967919,0.4102011817598662,512,0.3714488782894097,8.970870237371808e-09,True,62671,0.0163638056728078,764,0.2306351798348304,0
78,50000,6.877505307228919e-05,0.0897266834371256,256,0.2291824818298445,3.16278961851893e-09,True,8894,2.128258301351328e-06,1754,0.1704990581017449,0
79,50000,0.0673155171094748,0.5640855817652135,1024,0.4618454696856759,5.845805873649745e-09,True,52539,0.0004376938514839,716,0.7836648042323148,0
80,50000,0.0861553683629383,0.7535114323678345,1024,0.0386630235366909,3.009237436624524e-05,True,105530,0.002843962599664,2023,0.7616896271995014,0
81,50000,8.582522866031803e-06,0.3708991797368187,512,0.3826252636424077,6.676658757453893e-08,True,60033,0.0025627115447202,568,0.5291360129664477,0
82,50000,0.1904728544802486,0.1262064912288516,256,0.0563382911650668,7.139326007199909e-05,True,22270,0.0011596682462617,166,0.883077538065864,0
83,50000,0.0007680650066638,0.7224239562638652,1024,0.5125591917683572,3.1770087854489415e-08,False,111770,0.0004016124673108,547,0.8786248012823784,0
84,50000,0.0729488295157044,0.3781995610273367,256,0.2552081722673928,3.900924508940752e-08,False,55575,0.0001670846060607,688,0.8818713418166088,0
85,50000,0.0057415906553466,0.9455765091709876,1024,0.3829738542913768,6.772316215290012e-05,False,81415,1.67666924082376e-05,443,0.1743873462760332,0
86,50000,0.0073462428412422,0.9235290441231118,256,0.4585633029943897,2.949776897556823e-07,False,101468,4.958650576520324e-06,874,0.8444263389571026,0
87,50000,0.0002809785572286,0.8198529726982801,256,0.1648195153792833,3.3188945809196534e-08,True,51549,3.452140999395278e-06,1164,0.2540913704130445,0
88,50000,0.0028644825930201,0.6004687346961265,256,0.976125029734348,4.6005104261986e-05,True,29837,1.7864508177416753e-05,990,0.0495928738817098,0
89,50000,0.0688051382786063,0.6433080550143757,512,0.3836325068629984,1.11384525078537e-05,False,114567,5.750176858031004e-05,1839,0.772267514387588,0
90,50000,0.005371061364639,0.3638504050787659,512,0.2956842580751786,2.3550470355052524e-05,True,26298,8.225578671089264e-06,825,0.7477806304318079,0
91,50000,,0.5316383745616585,512,0.0105405052480256,1.3397032988727498e-07,True,25801,0.0459165970981537,441,0.8597542622479198,0
92,50000,0.0110404188277143,0.8048644378457209,256,0.609654837697576,3.787122554838455e-09,False,76867,0.0114734177978737,982,0.915714456955049,0
93,50000,0.1582584914894761,0.0588554573205553,256,0.7179020714905153,1.231816618095908e-07,True,13779,0.0122094347237593,969,0.8834608351999164,0
94,50000,0.0072679636872231,0.7359562429735588,512,0.3797759040141268,3.78609697244272e-07,False,88743,1.0611207846648248e-06,1422,0.9203123328367624,0
95,50000,,0.7133512019094467,256,0.4886829461531841,5.030140197017767e-09,True,112519,0.0413548583680031,579,0.3462347337245371,0
96,50000,98.83219124760656,0.604210739449981,1024,0.1563233207247365,1.9256760029950365e-08,False,59547,0.031246793775536,380,0.5373419015966471,0
97,50000,0.0101570390799433,0.3330069363228786,256,0.4524081943067371,1.4634815291724912e-07,True,109884,0.0045574396580121,1490,0.2970143150960359,0
98,50000,0.0032908968888527,0.581932330073672,1024,0.797634464857781,5.280223477371337e-08,False,88578,5.099556737691156e-06,1774,0.4469082554786067,0
99,50000,0.0433877510792934,0.4915463443997788,512,0.5721675414627324,1.275986962107645e-06,True,104151,0.0013761753704779,822,0.4225248393396238,0
100,50000,0.0003516590130846,0.8127302289776619,512,0.2193402478245894,1.981143527988653e-09,False,110309,3.986583921198439e-06,685,0.1836183488200914,0
101,50000,0.011068896242147,0.1247394841376209,1024,0.0663084865539019,7.987820874789332e-05,True,103757,0.0006800338560344,753,0.3489189528589063,0
102,50000,0.038058345719223,0.7597905018053317,256,0.6607457274509704,3.860383205623659e-07,True,108241,0.0005932329882622,1694,0.7283177987604745,0
103,50000,0.0052877976030064,0.0481716735984083,1024,0.2247015475901302,3.2790514744005825e-05,True,40651,3.1525699833089974e-06,974,0.8218222115110543,0
104,50000,0.0001853692102631,0.3052054860664334,256,0.3369643653399302,1.1732774117614168e-05,True,28074,2.209326096525351e-06,1445,0.4012809111009734,0
105,50000,,0.3177315773718828,1024,0.3426177669168527,4.353678609464084e-06,False,26920,0.0739764496219292,332,0.2979324975901751,0
106,50000,0.0010540033580371,0.1879973379252062,512,0.4852602789425481,4.0820596345846875e-07,False,106847,1.2604316614285352e-05,1276,0.1203810967257284,0
107,50000,,0.4643801615802476,256,0.3233357379990703,2.5877433938211175e-07,False,9255,0.0248809345285397,1505,0.1847343950001695,0
108,50000,0.0073516921866525,0.9397692999964968,512,0.9998104923357956,9.689410856035663e-09,False,35556,3.3179343370147984e-05,1211,0.922501876202125,0
109,50000,0.0293149067469932,0.8072112170233833,1024,0.5635820442806851,4.0878270988320966e-05,True,104989,0.0147879583725555,438,0.7735132083362511,0
110,50000,0.0006227596177706,0.0220494453738261,256,0.2372717702450303,3.422274115096772e-07,False,12645,0.0003755009237131,1922,0.236360085473116,0
111,50000,,0.6803697326703099,512,0.0199630586995323,2.3940376676375493e-07,False,6256,0.0249808617052758,1065,0.0403544378424607,0
112,50000,0.000352639022264,0.2321694758016318,1024,0.5864965357215347,3.4463774408743556e-09,True,55361,1.2727712196749383e-06,843,0.4945640490803512,0
113,50000,,0.2512410965284198,512,0.7557077183962551,1.5106752725446107e-08,False,77124,0.0552969917566455,1594,0.849861817092106,0
114,50000,,0.4955157093519124,256,0.9958571400300388,4.433827627649583e-09,True,9125,0.0523907103255128,1977,0.7221951713839339,0
115,50000,0.034086160494174,0.3564929151938672,256,0.2726502912916769,4.329822840734442e-09,False,17896,3.834010807611824e-05,1284,0.7302681734948423,0
116,50000,0.0281953428594988,0.0340299775758406,512,0.6556033488937176,1.845992281413648e-05,True,116337,2.1289366461807777e-05,27,0.4889153360547188,0
117,50000,0.0045570232528236,0.2635526570698178,1024,0.2404449454593009,3.5739304066719995e-08,False,86109,0.0006169588285713,1444,0.4244504949343262,0
118,50000,99.8725915746532,0.0152569471385211,256,0.5161095696979497,2.6088847767236542e-09,True,115898,0.0197248267932046,311,0.0106575764043024,0
119,50000,,0.9422511174358588,256,0.1940386268269425,2.8677450523488497e-06,True,32511,0.0750712074358321,1310,0.5254710135677281,0
120,50000,0.0001382350547867,0.4039394286865884,1024,0.1495479017584568,6.865766198061737e-05,False,74510,1.638818855157814e-06,1436,0.914151497476626,0
121,50000,2.1495529406571645,0.5293312968038397,512,0.1290745715296749,5.949843200644358e-06,False,12951,0.0062362393282393,34,0.9673843688964472,0
122,50000,,0.6189074404287452,512,0.3029903352530385,4.430557302326964e-05,True,99554,0.0842448568536437,1605,0.5238000211825674,0
123,50000,0.0014398211025722,0.0754135212131552,512,0.4438733875019865,1.0327143361314169e-08,True,43588,6.582961357521019e-06,904,0.2701719567612441,0
124,50000,,0.5268417964754417,256,0.9071691055894112,1.2073175885331704e-05,False,102369,0.0648597647387402,226,0.6345234903257058,0
125,50000,0.0003047285074848,0.998014060926302,1024,0.6072897623678372,4.366207308421953e-09,False,1269,9.875444971304912e-06,1959,0.3371361668768154,0
126,50000,0.001310797305707,0.642006204719179,256,0.9483436682404736,4.393328216743564e-06,True,95225,3.4739824680049857e-06,803,0.2290059464542764,0
127,50000,0.0050418447779345,0.6868891828032858,256,0.4030555739598473,2.4168441788266185e-08,False,42653,0.0034044964709782,50,0.6376470520928484,0
128,50000,0.0122128586137073,0.2382655767968818,256,0.8022530475476883,5.9957286533307344e-05,True,99394,3.3109619503307744e-06,1299,0.7535219765395696,0
129,50000,0.0866364409544397,0.1644181487541119,512,0.8937800926064917,3.295279960044413e-09,True,71290,0.0001505420073393,1636,0.9242209828220656,0
130,50000,0.2946382414470728,0.3061621080983779,512,0.4914093654660217,8.724836599977913e-07,False,83990,8.866302342342756e-05,540,0.9451794612379028,0
131,50000,0.0373831378564273,0.1441929487774213,1024,0.9261410750395164,2.1053675877943742e-06,True,24699,6.87664510073979e-05,1448,0.6530388819335439,0
132,50000,0.0746267196700548,0.9286964049323744,1024,0.8179892447437047,3.60789904494928e-05,True,44988,7.933585727475693e-05,1148,0.6715360472473433,0
133,50000,1.0065687533542136,0.2938495162099904,256,0.4052301598213302,3.4885085985280664e-08,False,106707,0.0200241178090306,1337,0.3508462730519495,0
134,50000,0.0006075868908658,0.5533607747253116,1024,0.1076242650355829,1.0124519036102302e-05,True,98159,0.0109098560617554,104,0.6308891043472397,0
135,50000,,0.5074285435697682,256,0.1568951483006019,7.350140322473648e-06,False,117978,0.0815152540565358,2033,0.1274293631821082,0
136,50000,3.495945527147319e-05,0.9388735755943226,256,0.4636301371610259,6.123966116477999e-06,True,68402,8.493442307178191e-06,214,0.1253930263053025,0
137,50000,0.0012687666496159,0.3640626444997366,256,0.4306053819896726,2.094042662371433e-06,True,11231,2.0579949755022792e-06,569,0.1776195636381647,0
138,50000,,0.9654440234857896,256,0.8074078130309466,8.521964264151084e-07,False,61949,0.0722462618047948,745,0.7900365934443375,0
139,50000,0.003313849659925,0.55974116639229,512,0.9559112739727232,9.807986215994649e-07,True,50701,0.008089257093238,1421,0.9171769265382084,0
140,50000,0.0223980837138531,0.266783610300105,1024,0.4652764553205757,7.379870395119786e-07,False,117536,0.0203214559247727,735,0.8888238273700466,0
141,50000,9.927362438922635e-05,0.6422230858649989,512,0.0453852556754789,7.089908346523551e-06,False,94562,0.0054968514020296,1626,0.3076446471097991,0
142,50000,0.0368653094582748,0.8027906130769547,512,0.4785929384446518,2.374813828243634e-06,True,13197,2.8899266891631756e-05,2014,0.1483483210763054,0
143,50000,0.3580958430286102,0.3372903377516182,256,0.337956191489799,3.9960547747044494e-08,False,101577,8.20013677333011e-05,50,0.8327208028554244,0
144,50000,0.0163353663284375,0.6639308153730947,256,0.9961105583000852,3.170787862774181e-09,False,36034,0.0001502336890396,1629,0.6807332724340702,0
145,50000,0.0003817175978395,0.9384857306995988,512,0.1068320598642622,2.6412032087010367e-05,False,85720,1.8563836586786048e-06,811,0.1757614612649438,0
146,50000,0.0018962939744408,0.8236848693237903,1024,0.8842468213459439,6.805742835102863e-05,False,119314,0.0011853577150869,76,0.0241089999987929,0
147,50000,,0.3486828364517508,1024,0.8674733592614837,6.368873810849634e-05,True,6326,0.036848344578061,625,0.5624075266035363,0
148,50000,0.0100731940152845,0.9826204341707028,512,0.6692126843267415,1.010177795527712e-07,False,63809,1.5403367954345064e-05,555,0.2654786204130231,0
149,50000,0.1153332631860142,0.5369971249759752,1024,0.9497871010427108,2.9541794680879475e-06,False,21122,7.418449165182538e-05,847,0.6895164277004683,0
150,50000,0.0035635814474686,0.3029330566131049,256,0.3623302630944594,1.1259274510312671e-05,False,9980,2.461673771898079e-06,760,0.7689251401000967,0
151,50000,0.0005327325886029,0.6917965922138938,1024,0.7695379653935559,2.7274924961264284e-08,False,65670,0.004990711968142,1960,0.2852100453475112,0
152,50000,0.0002296067308772,0.7953488560294777,512,0.5844354921548255,7.488570051551565e-06,False,5389,5.457585052098514e-06,1549,0.0929534393809837,0
153,50000,0.0011344158462871,0.5209624637336822,256,0.2815527468043239,3.2299991996741583e-06,True,104928,0.0001668763441107,1029,0.544647484056755,0
154,50000,0.0001813421243637,0.649088851633699,512,0.1100964156578564,3.9074612813472793e-08,True,67191,3.8917340557103175e-05,1963,0.966076935200478,0
155,50000,0.0560912597622944,0.623924621762559,512,0.9855247789214348,2.7315915222566125e-05,False,38334,6.725044161734593e-05,412,0.4922766456482009,0
156,50000,0.0099372912550815,0.9904648369181838,1024,0.1271659396792744,1.3364460952919035e-09,False,64934,1.0021885601999808e-05,1380,0.6477809461505217,0
157,50000,0.0002264978214246,0.1308647507681025,256,0.0694771846701253,1.120217542382694e-08,True,24014,0.0026750735641895,101,0.1108360690957343,0
158,50000,0.0004616540398929,0.1428319016975047,256,0.3057628077434215,1.8850328657697392e-08,False,119765,0.0004676162751386,1934,0.402644011004804,0
159,50000,,0.1156156223346863,512,0.3031664956805464,2.931128184272347e-07,False,55878,0.0474026433656195,1812,0.7049578192145352,0
160,50000,,0.4947880632409036,256,0.403043530109857,3.3266544907516347e-06,True,13396,0.0346331734198996,1452,0.6191236623687462,0
161,50000,0.0434488339463897,0.7945739165528274,1024,0.4886244081893131,2.546485789972814e-05,False,33332,0.0010907539614543,1078,0.5425663213603834,0
162,50000,0.1244305709563205,0.9382864630249164,256,0.9835996384522304,3.24082868374009e-05,True,98282,0.0070022074243864,1389,0.3266355504893227,0
163,50000,99.89907403838365,0.2044864819027444,1024,0.8445435634370734,1.205768526097429e-09,False,53715,0.03093419192074,658,0.4794429641409855,0
164,50000,9.228754982119083e-05,0.5196194329948345,256,0.7157633796719173,1.420305358684654e-05,True,35692,1.549613558657973e-06,1959,0.6704971324967853,0
165,50000,0.0261556741300419,0.9645584152602336,512,0.8040478386566577,7.448518819541344e-08,True,46029,0.0019467521752248,736,0.9013637770881834,0
166,50000,0.0198411115777254,0.9834421163996536,256,0.2016870574984715,3.6412455169340926e-09,True,28119,0.0001713825505672,1714,0.2296057902048961,0
167,50000,0.0654716371571938,0.4990058031055792,1024,0.6705425597188082,9.781266656355534e-06,False,117676,0.000877628611925,93,0.2060029719403969,0
168,50000,0.0279553857593854,0.4107258926675765,512,0.7742115587348702,1.1626008322725585e-07,False,95000,3.857456046705681e-05,2006,0.6531599302834772,0
169,50000,0.0032314529377788,0.8821880801782699,512,0.7441870760808005,7.123940902783178e-06,False,18912,0.0006186102629919,877,0.9239274309620028,0
170,50000,0.2279322645061053,0.1140437473065092,1024,0.8766968108523633,2.339545025703889e-09,True,86397,0.004906340991484,1857,0.8018667812264878,0
171,50000,0.0088625920261683,0.3178210765406486,512,0.7047679053064955,4.922482794428326e-09,True,58256,3.099052928079058e-05,1767,0.5904145483054117,0
172,50000,0.0001656455215108,0.355178545741184,1024,0.8068296640686965,9.81238060761042e-05,False,50334,4.340046761897075e-06,1722,0.06916033878079,0
173,50000,0.0300774963011162,0.3567684952714056,1024,0.9611588087106496,1.5952287481577015e-06,False,6075,0.0003735955593427,1120,0.34669973866287,0
174,50000,0.001191736749831,0.0779108664063455,256,0.3644040974925844,1.4986835230600744e-07,False,86971,3.873997769827797e-05,674,0.0294947262964666,0
175,50000,0.0242703341903976,0.0504661114930781,256,0.7428425476982071,1.385380759859518e-06,False,92507,0.0191795025263051,1475,0.9792208098108146,0
176,50000,0.0021289930954274,0.8998369671087992,512,0.59227609378626,1.483662779635327e-09,False,16678,0.0050319461309112,1682,0.3793239840121511,0
177,50000,0.0029695906284362,0.2048835341186606,256,0.751119945771282,1.8334439850169859e-07,False,109936,5.4065307916218325e-06,1883,0.4175101949133523,0
