Configuration,Score,Seed,Environment
9,4746.5625,4,atari_this_game
9,4872.1875,5,atari_this_game
9,4536.875,6,atari_this_game
9,5446.797,7,atari_this_game
9,6160.9375,8,atari_this_game
9,5251.0938,9,atari_this_game
10,3675.9375,0,atari_this_game
10,0.0,1,atari_this_game
10,1190.0,2,atari_this_game
10,1647.1875,3,atari_this_game
10,0.0,4,atari_this_game
10,0.0,5,atari_this_game
10,0.0,6,atari_this_game
10,0.0,7,atari_this_game
10,2770.0,8,atari_this_game
10,0.0,9,atari_this_game
11,2770.0,0,atari_this_game
11,0.0,1,atari_this_game
11,2770.0,2,atari_this_game
11,959.375,3,atari_this_game
11,2770.0,4,atari_this_game
11,0.0,5,atari_this_game
11,1721.7969,6,atari_this_game
11,2770.0,7,atari_this_game
11,741.0156,8,atari_this_game
11,2770.0,9,atari_this_game
12,1190.0,0,atari_this_game
12,0.0,1,atari_this_game
12,0.0,2,atari_this_game
12,0.0,3,atari_this_game
12,2770.0,4,atari_this_game
12,1190.0,5,atari_this_game
12,1190.0,6,atari_this_game
12,1190.0,7,atari_this_game
12,0.0,8,atari_this_game
12,1190.0,9,atari_this_game
13,2788.0469,0,atari_this_game
13,0.0,1,atari_this_game
13,531.09375,2,atari_this_game
13,2049.1406,3,atari_this_game
13,1830.7031,4,atari_this_game
13,1914.5312,5,atari_this_game
13,0.0,6,atari_this_game
13,1651.3281,7,atari_this_game
13,2770.0,8,atari_this_game
13,1190.0,9,atari_this_game
14,5538.672,0,atari_this_game
14,6374.375,1,atari_this_game
14,5842.8906,2,atari_this_game
14,5745.0,3,atari_this_game
14,5541.7188,4,atari_this_game
14,6810.703,5,atari_this_game
14,5322.1094,6,atari_this_game
14,5605.0,7,atari_this_game
14,6975.2344,8,atari_this_game
14,7166.875,9,atari_this_game
15,1938.75,0,atari_this_game
15,1861.0156,1,atari_this_game
15,3402.0312,2,atari_this_game
15,2400.625,3,atari_this_game
15,1275.9375,4,atari_this_game
15,4230.9375,5,atari_this_game
15,3006.7969,6,atari_this_game
15,1228.125,7,atari_this_game
15,4611.5625,8,atari_this_game
15,4578.4375,9,atari_this_game
16,2770.0,0,atari_this_game
16,2770.0,1,atari_this_game
16,2770.0,2,atari_this_game
16,0.0,3,atari_this_game
16,2570.0,4,atari_this_game
16,2570.0,5,atari_this_game
16,2770.0,6,atari_this_game
16,0.0,7,atari_this_game
16,2570.0,8,atari_this_game
16,0.0,9,atari_this_game
17,1190.0,0,atari_this_game
17,0.0,1,atari_this_game
17,0.0,2,atari_this_game
17,1190.0,3,atari_this_game
17,2570.0,4,atari_this_game
17,0.0,5,atari_this_game
17,2770.0,6,atari_this_game
17,0.0,7,atari_this_game
17,2570.0,8,atari_this_game
17,1190.0,9,atari_this_game
18,2770.0,0,atari_this_game
18,2770.0,1,atari_this_game
18,1190.0,2,atari_this_game
18,2770.0,3,atari_this_game
18,0.0,4,atari_this_game
18,0.0,5,atari_this_game
18,2570.0,6,atari_this_game
18,0.0,7,atari_this_game
18,1190.0,8,atari_this_game
18,0.0,9,atari_this_game
19,1190.0,0,atari_this_game
19,1190.0,1,atari_this_game
19,2570.0,2,atari_this_game
19,1190.0,3,atari_this_game
19,2570.0,4,atari_this_game
19,1190.0,5,atari_this_game
19,2770.0,6,atari_this_game
19,2770.0,7,atari_this_game
19,0.0,8,atari_this_game
19,2570.0,9,atari_this_game
20,4250.7812,0,atari_this_game
20,4294.7656,1,atari_this_game
20,6621.4844,2,atari_this_game
20,4092.9688,3,atari_this_game
20,4830.4688,4,atari_this_game
20,4900.3125,5,atari_this_game
20,5395.8594,6,atari_this_game
20,3343.5938,7,atari_this_game
20,2793.75,8,atari_this_game
20,4474.453,9,atari_this_game
21,2165.2344,0,atari_this_game
21,3681.6406,1,atari_this_game
21,2697.4219,2,atari_this_game
21,5116.5625,3,atari_this_game
21,3421.25,4,atari_this_game
21,3042.2656,5,atari_this_game
21,2494.5312,6,atari_this_game
21,3099.2188,7,atari_this_game
21,4002.4219,8,atari_this_game
21,4296.4844,9,atari_this_game
22,1249.7656,0,atari_this_game
22,3442.6562,1,atari_this_game
22,1830.8594,2,atari_this_game
22,906.5625,3,atari_this_game
22,557.03125,4,atari_this_game
22,832.03125,5,atari_this_game
22,0.0,6,atari_this_game
22,1190.0,7,atari_this_game
22,0.0,8,atari_this_game
22,1282.1875,9,atari_this_game
23,2570.0,0,atari_this_game
23,1190.0,1,atari_this_game
23,0.0,2,atari_this_game
23,2770.0,3,atari_this_game
23,0.0,4,atari_this_game
23,32.265625,5,atari_this_game
23,0.0,6,atari_this_game
23,1190.0,7,atari_this_game
23,0.0,8,atari_this_game
23,1190.0,9,atari_this_game
24,2770.0,0,atari_this_game
24,0.0,1,atari_this_game
24,0.0,2,atari_this_game
24,0.0,3,atari_this_game
24,2570.0,4,atari_this_game
24,0.0,5,atari_this_game
24,0.0,6,atari_this_game
24,2570.0,7,atari_this_game
24,0.0,8,atari_this_game
24,0.0,9,atari_this_game
25,28.671875,0,atari_this_game
25,1190.0,1,atari_this_game
25,1190.0,2,atari_this_game
25,2770.0,3,atari_this_game
25,0.0,4,atari_this_game
25,0.0,5,atari_this_game
25,0.0,6,atari_this_game
25,1190.0,7,atari_this_game
25,1190.0,8,atari_this_game
25,0.0,9,atari_this_game
26,11649.531,0,atari_this_game
26,9161.5625,1,atari_this_game
26,6691.5625,2,atari_this_game
26,9580.469,3,atari_this_game
26,7610.9375,4,atari_this_game
26,7872.2656,5,atari_this_game
26,8649.844,6,atari_this_game
26,6584.922,7,atari_this_game
26,8084.297,8,atari_this_game
26,7354.375,9,atari_this_game
27,7611.25,0,atari_this_game
27,6061.6406,1,atari_this_game
27,5150.8594,2,atari_this_game
27,6641.172,3,atari_this_game
27,6881.328,4,atari_this_game
27,6230.7812,5,atari_this_game
27,5667.9688,6,atari_this_game
27,5731.0938,7,atari_this_game
27,5955.703,8,atari_this_game
27,5793.125,9,atari_this_game
28,1863.2031,0,atari_this_game
28,1719.375,1,atari_this_game
28,3111.875,2,atari_this_game
28,2647.5,3,atari_this_game
28,4042.3438,4,atari_this_game
28,1190.0,5,atari_this_game
28,1190.0,6,atari_this_game
28,2427.5781,7,atari_this_game
28,4439.5312,8,atari_this_game
28,1190.0,9,atari_this_game
29,2372.9688,0,atari_this_game
29,1533.125,1,atari_this_game
29,1885.0,2,atari_this_game
29,1823.5938,3,atari_this_game
29,3894.9219,4,atari_this_game
29,3751.25,5,atari_this_game
29,3995.1562,6,atari_this_game
29,862.5,7,atari_this_game
29,0.0,8,atari_this_game
29,2191.7188,9,atari_this_game
30,0.0,0,atari_this_game
30,0.0,1,atari_this_game
30,0.0,2,atari_this_game
30,2570.0,3,atari_this_game
30,2570.0,4,atari_this_game
30,0.0,5,atari_this_game
30,1190.0,6,atari_this_game
30,2770.0,7,atari_this_game
30,1190.0,8,atari_this_game
30,1190.0,9,atari_this_game
31,0.0,0,atari_this_game
31,0.0,1,atari_this_game
31,1314.5312,2,atari_this_game
31,0.0,3,atari_this_game
31,0.0,4,atari_this_game
31,551.7969,5,atari_this_game
31,0.0,6,atari_this_game
31,232.96875,7,atari_this_game
31,0.0,8,atari_this_game
31,0.0,9,atari_this_game
32,4164.6875,0,atari_this_game
32,5098.9062,1,atari_this_game
32,4037.8125,2,atari_this_game
32,3974.4531,3,atari_this_game
32,3660.5469,4,atari_this_game
32,2372.3438,5,atari_this_game
32,2596.7969,6,atari_this_game
32,3868.75,7,atari_this_game
32,2517.7344,8,atari_this_game
32,3251.9531,9,atari_this_game
33,0.0,0,atari_this_game
33,1190.0,1,atari_this_game
33,1190.0,2,atari_this_game
33,1190.0,3,atari_this_game
33,0.0,4,atari_this_game
33,1190.0,5,atari_this_game
33,0.0,6,atari_this_game
33,0.0,7,atari_this_game
33,2770.0,8,atari_this_game
33,0.0,9,atari_this_game
34,1190.0,0,atari_this_game
34,2770.0,1,atari_this_game
34,2770.0,2,atari_this_game
34,2770.0,3,atari_this_game
34,2770.0,4,atari_this_game
34,2770.0,5,atari_this_game
34,1190.0,6,atari_this_game
34,2770.0,7,atari_this_game
34,1190.0,8,atari_this_game
34,2770.0,9,atari_this_game
35,2570.0,0,atari_this_game
35,0.0,1,atari_this_game
35,2770.0,2,atari_this_game
35,2570.0,3,atari_this_game
35,1190.0,4,atari_this_game
35,1190.0,5,atari_this_game
35,0.0,6,atari_this_game
35,0.0,7,atari_this_game
35,2770.0,8,atari_this_game
35,0.0,9,atari_this_game
36,1190.0,0,atari_this_game
36,1190.0,1,atari_this_game
36,1190.0,2,atari_this_game
36,1190.0,3,atari_this_game
36,2570.0,4,atari_this_game
36,2770.0,5,atari_this_game
36,2770.0,6,atari_this_game
36,2570.0,7,atari_this_game
36,2570.0,8,atari_this_game
36,1190.0,9,atari_this_game
37,5011.5625,0,atari_this_game
37,7508.2812,1,atari_this_game
37,5732.6562,2,atari_this_game
37,3771.7969,3,atari_this_game
37,5982.2656,4,atari_this_game
37,6333.9844,5,atari_this_game
37,7153.2812,6,atari_this_game
37,4822.0312,7,atari_this_game
37,4110.703,8,atari_this_game
37,5049.8438,9,atari_this_game
38,3758.8281,0,atari_this_game
38,1229.0625,1,atari_this_game
38,3069.2188,2,atari_this_game
38,4119.6094,3,atari_this_game
38,4183.3594,4,atari_this_game
38,3025.3125,5,atari_this_game
38,3490.8594,6,atari_this_game
38,3662.5,7,atari_this_game
38,2795.8594,8,atari_this_game
38,1190.0,9,atari_this_game
39,8390.0,0,atari_this_game
39,5933.125,1,atari_this_game
39,5340.3906,2,atari_this_game
39,5470.0,3,atari_this_game
39,5311.4062,4,atari_this_game
39,3607.6562,5,atari_this_game
39,6740.547,6,atari_this_game
39,6234.6094,7,atari_this_game
39,6727.6562,8,atari_this_game
39,5689.922,9,atari_this_game
40,5309.453,0,atari_this_game
40,5336.6406,1,atari_this_game
40,4950.3125,2,atari_this_game
40,622.1094,3,atari_this_game
40,5542.1875,4,atari_this_game
40,6540.078,5,atari_this_game
40,8010.078,6,atari_this_game
40,6374.297,7,atari_this_game
40,4433.125,8,atari_this_game
40,6446.797,9,atari_this_game
41,2570.0,0,atari_this_game
41,2770.0,1,atari_this_game
41,0.0,2,atari_this_game
41,2570.0,3,atari_this_game
41,2570.0,4,atari_this_game
41,0.0,5,atari_this_game
41,2770.0,6,atari_this_game
41,2570.0,7,atari_this_game
41,2570.0,8,atari_this_game
41,2770.0,9,atari_this_game
42,4855.4688,0,atari_this_game
42,1861.0938,1,atari_this_game
42,3675.1562,2,atari_this_game
42,5052.422,3,atari_this_game
42,3496.7969,4,atari_this_game
42,4611.6406,5,atari_this_game
42,4783.2812,6,atari_this_game
42,4167.1875,7,atari_this_game
42,0.0,8,atari_this_game
42,4307.1875,9,atari_this_game
43,4124.5312,0,atari_this_game
43,1190.0,1,atari_this_game
43,1319.2969,2,atari_this_game
43,2460.1562,3,atari_this_game
43,1395.7812,4,atari_this_game
43,2085.3125,5,atari_this_game
43,1190.0,6,atari_this_game
43,1115.0781,7,atari_this_game
43,1190.0,8,atari_this_game
43,1865.2344,9,atari_this_game
44,1833.9062,0,atari_this_game
44,2604.0625,1,atari_this_game
44,1278.75,2,atari_this_game
44,4860.0,3,atari_this_game
44,2326.6406,4,atari_this_game
44,3757.8125,5,atari_this_game
44,3450.3125,6,atari_this_game
44,5171.7188,7,atari_this_game
44,3897.5,8,atari_this_game
44,3306.7969,9,atari_this_game
45,1190.0,0,atari_this_game
45,2770.0,1,atari_this_game
45,2570.0,2,atari_this_game
45,1190.0,3,atari_this_game
45,2770.0,4,atari_this_game
45,1190.0,5,atari_this_game
45,2770.0,6,atari_this_game
45,2770.0,7,atari_this_game
45,2570.0,8,atari_this_game
45,1190.0,9,atari_this_game
46,2770.0,0,atari_this_game
46,2770.0,1,atari_this_game
46,2770.0,2,atari_this_game
46,2770.0,3,atari_this_game
46,2770.0,4,atari_this_game
46,2770.0,5,atari_this_game
46,1190.0,6,atari_this_game
46,2770.0,7,atari_this_game
46,2770.0,8,atari_this_game
46,2770.0,9,atari_this_game
47,0.0,0,atari_this_game
47,0.0,1,atari_this_game
47,0.0,2,atari_this_game
47,2770.0,3,atari_this_game
47,2770.0,4,atari_this_game
47,1190.0,5,atari_this_game
47,2770.0,6,atari_this_game
47,2570.0,7,atari_this_game
47,2770.0,8,atari_this_game
47,2770.0,9,atari_this_game
48,3653.2812,0,atari_this_game
48,5784.297,1,atari_this_game
48,6010.7812,2,atari_this_game
48,5228.2812,3,atari_this_game
48,4534.6094,4,atari_this_game
48,4519.0625,5,atari_this_game
48,4586.953,6,atari_this_game
48,4584.0625,7,atari_this_game
48,5796.4062,8,atari_this_game
48,3734.6875,9,atari_this_game
49,3578.9062,0,atari_this_game
49,3372.1875,1,atari_this_game
49,2982.8125,2,atari_this_game
49,307.65625,3,atari_this_game
49,1588.2031,4,atari_this_game
49,1543.3594,5,atari_this_game
49,3549.6094,6,atari_this_game
49,3355.3125,7,atari_this_game
49,5251.0156,8,atari_this_game
49,2908.8281,9,atari_this_game
50,2615.7812,0,atari_this_game
50,1190.0,1,atari_this_game
50,2526.9531,2,atari_this_game
50,3327.6562,3,atari_this_game
50,1912.7344,4,atari_this_game
50,1390.0,5,atari_this_game
50,3157.3438,6,atari_this_game
50,1999.8438,7,atari_this_game
50,1098.9844,8,atari_this_game
50,3564.375,9,atari_this_game
51,6688.5938,0,atari_this_game
51,6971.0938,1,atari_this_game
51,5255.703,2,atari_this_game
51,6448.672,3,atari_this_game
51,10606.797,4,atari_this_game
51,6535.625,5,atari_this_game
51,5226.0938,6,atari_this_game
51,5121.0938,7,atari_this_game
51,5689.375,8,atari_this_game
51,7433.5938,9,atari_this_game
52,1190.0,0,atari_this_game
52,24.921875,1,atari_this_game
52,2570.0,2,atari_this_game
52,1190.0,3,atari_this_game
52,2570.0,4,atari_this_game
52,1190.0,5,atari_this_game
52,2770.0,6,atari_this_game
52,2770.0,7,atari_this_game
52,1190.0,8,atari_this_game
52,1190.0,9,atari_this_game
53,3517.5781,0,atari_this_game
53,1150.8594,1,atari_this_game
53,1528.75,2,atari_this_game
53,2380.0781,3,atari_this_game
53,1564.6875,4,atari_this_game
53,2291.875,5,atari_this_game
53,1302.8906,6,atari_this_game
53,3541.0156,7,atari_this_game
53,3238.2031,8,atari_this_game
53,1166.7188,9,atari_this_game
54,2900.9375,0,atari_this_game
54,583.90625,1,atari_this_game
54,1960.625,2,atari_this_game
54,2632.8906,3,atari_this_game
54,406.40625,4,atari_this_game
54,2310.8594,5,atari_this_game
54,304.84375,6,atari_this_game
54,1910.8594,7,atari_this_game
54,1174.6094,8,atari_this_game
54,1886.4844,9,atari_this_game
55,7420.3125,0,atari_this_game
55,6296.875,1,atari_this_game
55,5843.828,2,atari_this_game
55,5407.9688,3,atari_this_game
55,5996.0938,4,atari_this_game
55,8288.4375,5,atari_this_game
55,7253.5938,6,atari_this_game
55,6790.625,7,atari_this_game
55,8691.641,8,atari_this_game
55,5320.8594,9,atari_this_game
56,1271.0938,0,atari_this_game
56,1580.625,1,atari_this_game
56,1190.0,2,atari_this_game
56,2770.0,3,atari_this_game
56,1355.625,4,atari_this_game
56,2677.0312,5,atari_this_game
56,1190.0,6,atari_this_game
56,3169.5312,7,atari_this_game
56,1190.0,8,atari_this_game
56,1190.0,9,atari_this_game
57,2438.5938,0,atari_this_game
57,3518.4375,1,atari_this_game
57,2264.7656,2,atari_this_game
57,3610.8594,3,atari_this_game
57,4185.3906,4,atari_this_game
57,4851.6406,5,atari_this_game
57,3622.8906,6,atari_this_game
57,3284.6875,7,atari_this_game
57,5054.375,8,atari_this_game
57,2334.0625,9,atari_this_game
58,6617.1875,0,atari_this_game
58,6289.453,1,atari_this_game
58,7193.672,2,atari_this_game
58,4195.4688,3,atari_this_game
58,6791.0156,4,atari_this_game
58,3418.3594,5,atari_this_game
58,6656.4062,6,atari_this_game
58,6661.953,7,atari_this_game
58,7672.1094,8,atari_this_game
58,4801.0938,9,atari_this_game
59,1936.0938,0,atari_this_game
59,4062.1094,1,atari_this_game
59,2578.125,2,atari_this_game
59,4605.3125,3,atari_this_game
59,2981.5625,4,atari_this_game
59,1629.0625,5,atari_this_game
59,2750.0781,6,atari_this_game
59,3487.0312,7,atari_this_game
59,4376.328,8,atari_this_game
59,4447.6562,9,atari_this_game
60,1749.1406,0,atari_this_game
60,2671.7188,1,atari_this_game
60,2111.3281,2,atari_this_game
60,3751.875,3,atari_this_game
60,1585.3125,4,atari_this_game
60,0.0,5,atari_this_game
60,608.2031,6,atari_this_game
60,1105.2344,7,atari_this_game
60,1327.7344,8,atari_this_game
60,1460.7031,9,atari_this_game
61,5628.672,0,atari_this_game
61,6633.047,1,atari_this_game
61,7695.7812,2,atari_this_game
61,7690.9375,3,atari_this_game
61,10853.4375,4,atari_this_game
61,7665.2344,5,atari_this_game
61,8241.25,6,atari_this_game
61,12105.625,7,atari_this_game
61,8794.219,8,atari_this_game
61,10004.141,9,atari_this_game
62,1457.0312,0,atari_this_game
62,3511.5625,1,atari_this_game
62,785.0,2,atari_this_game
62,1472.5,3,atari_this_game
62,1149.0625,4,atari_this_game
62,2889.6875,5,atari_this_game
62,1190.0,6,atari_this_game
62,2404.8438,7,atari_this_game
62,1613.5156,8,atari_this_game
62,1875.1562,9,atari_this_game
63,1190.0,0,atari_this_game
63,0.0,1,atari_this_game
63,0.0,2,atari_this_game
63,2770.0,3,atari_this_game
63,1190.0,4,atari_this_game
63,0.0,5,atari_this_game
63,0.0,6,atari_this_game
63,2570.0,7,atari_this_game
63,0.0,8,atari_this_game
63,2770.0,9,atari_this_game
64,1190.0,0,atari_this_game
64,1190.0,1,atari_this_game
64,2770.0,2,atari_this_game
64,1190.0,3,atari_this_game
64,2570.0,4,atari_this_game
64,2770.0,5,atari_this_game
64,1190.0,6,atari_this_game
64,2570.0,7,atari_this_game
64,2770.0,8,atari_this_game
64,2770.0,9,atari_this_game
65,2770.0,0,atari_this_game
65,2770.0,1,atari_this_game
65,2770.0,2,atari_this_game
65,2770.0,3,atari_this_game
65,2770.0,4,atari_this_game
65,2770.0,5,atari_this_game
65,2770.0,6,atari_this_game
65,2770.0,7,atari_this_game
65,2770.0,8,atari_this_game
65,2770.0,9,atari_this_game
66,8088.3594,0,atari_this_game
66,5704.5312,1,atari_this_game
66,5763.9062,2,atari_this_game
66,12246.719,3,atari_this_game
66,9111.641,4,atari_this_game
66,6086.0156,5,atari_this_game
66,11062.344,6,atari_this_game
66,8326.953,7,atari_this_game
66,6625.2344,8,atari_this_game
66,6712.8906,9,atari_this_game
67,6949.297,0,atari_this_game
67,6285.2344,1,atari_this_game
67,7822.1875,2,atari_this_game
67,7489.0625,3,atari_this_game
67,7024.1406,4,atari_this_game
67,6091.797,5,atari_this_game
67,5700.625,6,atari_this_game
67,5818.4375,7,atari_this_game
67,5976.0938,8,atari_this_game
67,7324.453,9,atari_this_game
68,9455.0,0,atari_this_game
68,8406.094,1,atari_this_game
68,9224.922,2,atari_this_game
68,8664.141,3,atari_this_game
68,10463.4375,4,atari_this_game
68,11607.031,5,atari_this_game
68,8232.344,6,atari_this_game
68,8646.875,7,atari_this_game
68,5081.0938,8,atari_this_game
68,6052.1875,9,atari_this_game
69,0.0,0,atari_this_game
69,1190.0,1,atari_this_game
69,0.0,2,atari_this_game
69,0.0,3,atari_this_game
69,2570.0,4,atari_this_game
69,2770.0,5,atari_this_game
69,2770.0,6,atari_this_game
69,0.0,7,atari_this_game
69,2570.0,8,atari_this_game
69,0.0,9,atari_this_game
70,10183.516,0,atari_this_game
70,9286.719,1,atari_this_game
70,5775.3125,2,atari_this_game
70,5797.5,3,atari_this_game
70,9236.016,4,atari_this_game
70,11357.5,5,atari_this_game
70,7585.8594,6,atari_this_game
70,9031.5625,7,atari_this_game
70,8441.953,8,atari_this_game
70,10055.469,9,atari_this_game
71,0.0,0,atari_this_game
71,0.0,1,atari_this_game
71,1190.0,2,atari_this_game
71,0.0,3,atari_this_game
71,2770.0,4,atari_this_game
71,0.0,5,atari_this_game
71,2570.0,6,atari_this_game
71,1190.0,7,atari_this_game
71,0.0,8,atari_this_game
71,0.0,9,atari_this_game
72,1161.0938,0,atari_this_game
72,1362.8906,1,atari_this_game
72,590.0,2,atari_this_game
72,2837.8125,3,atari_this_game
72,2451.9531,4,atari_this_game
72,0.0,5,atari_this_game
72,0.0,6,atari_this_game
72,1254.4531,7,atari_this_game
72,1709.8438,8,atari_this_game
72,2337.2656,9,atari_this_game
73,3305.625,0,atari_this_game
73,2937.5781,1,atari_this_game
73,4266.328,2,atari_this_game
73,4823.2812,3,atari_this_game
73,4802.578,4,atari_this_game
73,3331.7188,5,atari_this_game
73,4434.8438,6,atari_this_game
73,3546.875,7,atari_this_game
73,3769.6875,8,atari_this_game
73,3890.0781,9,atari_this_game
74,1805.7031,0,atari_this_game
74,2540.9375,1,atari_this_game
74,472.73438,2,atari_this_game
74,1059.7656,3,atari_this_game
74,1119.7656,4,atari_this_game
74,155.54688,5,atari_this_game
74,712.8906,6,atari_this_game
74,2137.9688,7,atari_this_game
74,1016.09375,8,atari_this_game
74,1148.9844,9,atari_this_game
75,2879.4531,0,atari_this_game
75,1825.625,1,atari_this_game
75,3184.375,2,atari_this_game
75,2042.5,3,atari_this_game
75,1001.71875,4,atari_this_game
75,2032.8125,5,atari_this_game
75,3586.3281,6,atari_this_game
75,2022.3438,7,atari_this_game
75,1945.3906,8,atari_this_game
75,2981.6406,9,atari_this_game
76,4997.3438,0,atari_this_game
76,4744.1406,1,atari_this_game
76,3422.8125,2,atari_this_game
76,2534.1406,3,atari_this_game
76,2863.6719,4,atari_this_game
76,4463.2812,5,atari_this_game
76,1131.0156,6,atari_this_game
76,2898.5938,7,atari_this_game
76,1071.3281,8,atari_this_game
76,3395.0781,9,atari_this_game
77,2946.875,0,atari_this_game
77,3864.5312,1,atari_this_game
77,1891.875,2,atari_this_game
77,4092.9688,3,atari_this_game
77,1201.6406,4,atari_this_game
77,691.7969,5,atari_this_game
77,4406.6406,6,atari_this_game
77,2012.7344,7,atari_this_game
77,1212.1094,8,atari_this_game
77,2233.3594,9,atari_this_game
78,2926.5625,0,atari_this_game
78,4482.422,1,atari_this_game
78,1693.8281,2,atari_this_game
78,2728.75,3,atari_this_game
78,4597.3438,4,atari_this_game
78,1882.9688,5,atari_this_game
78,2732.8125,6,atari_this_game
78,4583.9062,7,atari_this_game
78,4106.5625,8,atari_this_game
78,3190.3906,9,atari_this_game
79,3027.5781,0,atari_this_game
79,2194.6094,1,atari_this_game
79,1992.1875,2,atari_this_game
79,4249.6094,3,atari_this_game
79,1370.0,4,atari_this_game
79,1182.3438,5,atari_this_game
79,3474.7656,6,atari_this_game
79,1680.4688,7,atari_this_game
79,2607.0312,8,atari_this_game
79,1533.8281,9,atari_this_game
80,0.0,0,atari_this_game
80,2570.0,1,atari_this_game
80,2570.0,2,atari_this_game
80,2770.0,3,atari_this_game
80,0.0,4,atari_this_game
80,0.0,5,atari_this_game
80,0.0,6,atari_this_game
80,0.0,7,atari_this_game
80,0.0,8,atari_this_game
80,0.0,9,atari_this_game
81,9079.844,0,atari_this_game
81,10016.953,1,atari_this_game
81,9504.6875,2,atari_this_game
81,8635.625,3,atari_this_game
81,7070.4688,4,atari_this_game
81,7089.6875,5,atari_this_game
81,8030.1562,6,atari_this_game
81,7727.8125,7,atari_this_game
81,7786.328,8,atari_this_game
81,7247.5,9,atari_this_game
82,1190.0,0,atari_this_game
82,1190.0,1,atari_this_game
82,0.0,2,atari_this_game
82,0.0,3,atari_this_game
82,2770.0,4,atari_this_game
82,0.0,5,atari_this_game
82,1190.0,6,atari_this_game
82,2770.0,7,atari_this_game
82,0.0,8,atari_this_game
82,0.0,9,atari_this_game
83,6090.547,0,atari_this_game
83,4475.3906,1,atari_this_game
83,5320.7812,2,atari_this_game
83,5331.0938,3,atari_this_game
83,5753.4375,4,atari_this_game
83,4292.8125,5,atari_this_game
83,5296.25,6,atari_this_game
83,4937.6562,7,atari_this_game
83,3419.8438,8,atari_this_game
83,3938.9062,9,atari_this_game
84,5723.125,0,atari_this_game
84,2385.625,1,atari_this_game
84,2369.8438,2,atari_this_game
84,5915.0,3,atari_this_game
84,5054.2188,4,atari_this_game
84,2280.0,5,atari_this_game
84,2293.2812,6,atari_this_game
84,2726.7188,7,atari_this_game
84,5790.4688,8,atari_this_game
84,2423.125,9,atari_this_game
85,0.0,0,atari_this_game
85,0.0,1,atari_this_game
85,2570.0,2,atari_this_game
85,0.0,3,atari_this_game
85,2570.0,4,atari_this_game
85,0.0,5,atari_this_game
85,1190.0,6,atari_this_game
85,0.0,7,atari_this_game
85,2770.0,8,atari_this_game
85,0.0,9,atari_this_game
86,5892.1875,0,atari_this_game
86,7923.2812,1,atari_this_game
86,7337.5,2,atari_this_game
86,10955.859,3,atari_this_game
86,7404.922,4,atari_this_game
86,6437.0312,5,atari_this_game
86,10777.422,6,atari_this_game
86,8943.125,7,atari_this_game
86,9294.453,8,atari_this_game
86,6755.1562,9,atari_this_game
87,5985.0,0,atari_this_game
87,5884.922,1,atari_this_game
87,7452.9688,2,atari_this_game
87,6336.328,3,atari_this_game
87,6393.9062,4,atari_this_game
87,4889.297,5,atari_this_game
87,6099.375,6,atari_this_game
87,5519.0625,7,atari_this_game
87,6318.3594,8,atari_this_game
87,5068.047,9,atari_this_game
88,2770.0,0,atari_this_game
88,1190.0,1,atari_this_game
88,0.0,2,atari_this_game
88,2770.0,3,atari_this_game
88,2570.0,4,atari_this_game
88,2570.0,5,atari_this_game
88,1190.0,6,atari_this_game
88,1190.0,7,atari_this_game
88,0.0,8,atari_this_game
88,2570.0,9,atari_this_game
89,0.0,0,atari_this_game
89,2770.0,1,atari_this_game
89,2570.0,2,atari_this_game
89,2570.0,3,atari_this_game
89,1190.0,4,atari_this_game
89,2570.0,5,atari_this_game
89,0.0,6,atari_this_game
89,0.0,7,atari_this_game
89,0.0,8,atari_this_game
89,1190.0,9,atari_this_game
90,2570.0,0,atari_this_game
90,2570.0,1,atari_this_game
90,2570.0,2,atari_this_game
90,2570.0,3,atari_this_game
90,2570.0,4,atari_this_game
90,1190.0,5,atari_this_game
90,0.0,6,atari_this_game
90,2570.0,7,atari_this_game
90,2770.0,8,atari_this_game
90,0.0,9,atari_this_game
91,6700.3125,0,atari_this_game
91,7519.8438,1,atari_this_game
91,6514.7656,2,atari_this_game
91,6260.703,3,atari_this_game
91,6819.8438,4,atari_this_game
91,6516.797,5,atari_this_game
91,5799.453,6,atari_this_game
91,4520.703,7,atari_this_game
91,6333.047,8,atari_this_game
91,5322.5,9,atari_this_game
92,1912.3438,0,atari_this_game
92,2031.7969,1,atari_this_game
92,4664.6875,2,atari_this_game
92,2446.5625,3,atari_this_game
92,3706.3281,4,atari_this_game
92,1964.0625,5,atari_this_game
92,2909.6875,6,atari_this_game
92,4766.172,7,atari_this_game
92,2121.9531,8,atari_this_game
92,2100.8594,9,atari_this_game
93,8157.0312,0,atari_this_game
93,4865.3906,1,atari_this_game
93,7728.9062,2,atari_this_game
93,6514.7656,3,atari_this_game
93,5537.7344,4,atari_this_game
93,6258.9062,5,atari_this_game
93,6481.953,6,atari_this_game
93,5678.2812,7,atari_this_game
93,5924.6875,8,atari_this_game
93,6145.547,9,atari_this_game
94,9832.891,0,atari_this_game
94,7040.703,1,atari_this_game
94,6716.328,2,atari_this_game
94,8029.5312,3,atari_this_game
94,2931.7188,4,atari_this_game
94,5092.9688,5,atari_this_game
94,6762.1094,6,atari_this_game
94,3180.8594,7,atari_this_game
94,6159.453,8,atari_this_game
94,8996.406,9,atari_this_game
95,1169.6875,0,atari_this_game
95,1190.0,1,atari_this_game
95,1214.6094,2,atari_this_game
