Configuration,Score,Seed,Environment
221,-200.0,8,cc_mountain_car
221,-200.0,9,cc_mountain_car
222,-200.0,0,cc_mountain_car
222,-200.0,1,cc_mountain_car
222,-200.0,2,cc_mountain_car
222,-200.0,3,cc_mountain_car
222,-200.0,4,cc_mountain_car
222,-200.0,5,cc_mountain_car
222,-200.0,6,cc_mountain_car
222,-200.0,7,cc_mountain_car
222,-200.0,8,cc_mountain_car
222,-200.0,9,cc_mountain_car
223,-100.55469,0,cc_mountain_car
223,-106.13281,1,cc_mountain_car
223,-117.140625,2,cc_mountain_car
223,-182.24219,3,cc_mountain_car
223,-123.00781,4,cc_mountain_car
223,-106.17969,5,cc_mountain_car
223,-150.24219,6,cc_mountain_car
223,-101.44531,7,cc_mountain_car
223,-103.22656,8,cc_mountain_car
223,-200.0,9,cc_mountain_car
224,-200.0,0,cc_mountain_car
224,-200.0,1,cc_mountain_car
224,-155.59375,2,cc_mountain_car
224,-200.0,3,cc_mountain_car
224,-131.69531,4,cc_mountain_car
224,-137.71094,5,cc_mountain_car
224,-147.80469,6,cc_mountain_car
224,-200.0,7,cc_mountain_car
224,-146.92188,8,cc_mountain_car
224,-200.0,9,cc_mountain_car
225,-200.0,0,cc_mountain_car
225,-200.0,1,cc_mountain_car
225,-200.0,2,cc_mountain_car
225,-200.0,3,cc_mountain_car
225,-200.0,4,cc_mountain_car
225,-200.0,5,cc_mountain_car
225,-200.0,6,cc_mountain_car
225,-200.0,7,cc_mountain_car
225,-200.0,8,cc_mountain_car
225,-200.0,9,cc_mountain_car
226,-200.0,0,cc_mountain_car
226,-156.44531,1,cc_mountain_car
226,-103.02344,2,cc_mountain_car
226,-103.984375,3,cc_mountain_car
226,-103.625,4,cc_mountain_car
226,-200.0,5,cc_mountain_car
226,-109.21094,6,cc_mountain_car
226,-110.28906,7,cc_mountain_car
226,-121.00781,8,cc_mountain_car
226,-103.63281,9,cc_mountain_car
227,-200.0,0,cc_mountain_car
227,-200.0,1,cc_mountain_car
227,-200.0,2,cc_mountain_car
227,-200.0,3,cc_mountain_car
227,-200.0,4,cc_mountain_car
227,-200.0,5,cc_mountain_car
227,-200.0,6,cc_mountain_car
227,-200.0,7,cc_mountain_car
227,-200.0,8,cc_mountain_car
227,-200.0,9,cc_mountain_car
228,-200.0,0,cc_mountain_car
228,-200.0,1,cc_mountain_car
228,-200.0,2,cc_mountain_car
228,-200.0,3,cc_mountain_car
228,-200.0,4,cc_mountain_car
228,-200.0,5,cc_mountain_car
228,-200.0,6,cc_mountain_car
228,-200.0,7,cc_mountain_car
228,-200.0,8,cc_mountain_car
228,-200.0,9,cc_mountain_car
229,-200.0,0,cc_mountain_car
229,-200.0,1,cc_mountain_car
229,-190.42188,2,cc_mountain_car
229,-200.0,3,cc_mountain_car
229,-200.0,4,cc_mountain_car
229,-193.66406,5,cc_mountain_car
229,-200.0,6,cc_mountain_car
229,-200.0,7,cc_mountain_car
229,-200.0,8,cc_mountain_car
229,-200.0,9,cc_mountain_car
230,-144.71875,0,cc_mountain_car
230,-139.00781,1,cc_mountain_car
230,-195.98438,2,cc_mountain_car
230,-200.0,3,cc_mountain_car
230,-200.0,4,cc_mountain_car
230,-200.0,5,cc_mountain_car
230,-200.0,6,cc_mountain_car
230,-200.0,7,cc_mountain_car
230,-200.0,8,cc_mountain_car
230,-153.01562,9,cc_mountain_car
231,-200.0,0,cc_mountain_car
231,-200.0,1,cc_mountain_car
231,-200.0,2,cc_mountain_car
231,-200.0,3,cc_mountain_car
231,-200.0,4,cc_mountain_car
231,-200.0,5,cc_mountain_car
231,-200.0,6,cc_mountain_car
231,-200.0,7,cc_mountain_car
231,-200.0,8,cc_mountain_car
231,-200.0,9,cc_mountain_car
232,-200.0,0,cc_mountain_car
232,-200.0,1,cc_mountain_car
232,-200.0,2,cc_mountain_car
232,-200.0,3,cc_mountain_car
232,-200.0,4,cc_mountain_car
232,-200.0,5,cc_mountain_car
232,-200.0,6,cc_mountain_car
232,-200.0,7,cc_mountain_car
232,-200.0,8,cc_mountain_car
232,-200.0,9,cc_mountain_car
233,-200.0,0,cc_mountain_car
233,-200.0,1,cc_mountain_car
233,-200.0,2,cc_mountain_car
233,-200.0,3,cc_mountain_car
233,-200.0,4,cc_mountain_car
233,-192.78906,5,cc_mountain_car
233,-200.0,6,cc_mountain_car
233,-150.46875,7,cc_mountain_car
233,-200.0,8,cc_mountain_car
233,-184.52344,9,cc_mountain_car
234,-200.0,0,cc_mountain_car
234,-200.0,1,cc_mountain_car
234,-200.0,2,cc_mountain_car
234,-200.0,3,cc_mountain_car
234,-200.0,4,cc_mountain_car
234,-200.0,5,cc_mountain_car
234,-200.0,6,cc_mountain_car
234,-200.0,7,cc_mountain_car
234,-200.0,8,cc_mountain_car
234,-200.0,9,cc_mountain_car
235,-131.92969,0,cc_mountain_car
235,-194.91406,1,cc_mountain_car
235,-130.22656,2,cc_mountain_car
235,-151.10938,3,cc_mountain_car
235,-200.0,4,cc_mountain_car
235,-133.89844,5,cc_mountain_car
235,-116.53906,6,cc_mountain_car
235,-126.328125,7,cc_mountain_car
235,-147.77344,8,cc_mountain_car
235,-152.83594,9,cc_mountain_car
236,-200.0,0,cc_mountain_car
236,-200.0,1,cc_mountain_car
236,-200.0,2,cc_mountain_car
236,-200.0,3,cc_mountain_car
236,-200.0,4,cc_mountain_car
236,-200.0,5,cc_mountain_car
236,-200.0,6,cc_mountain_car
236,-200.0,7,cc_mountain_car
236,-200.0,8,cc_mountain_car
236,-200.0,9,cc_mountain_car
237,-195.96094,0,cc_mountain_car
237,-160.41406,1,cc_mountain_car
237,-200.0,2,cc_mountain_car
237,-200.0,3,cc_mountain_car
237,-200.0,4,cc_mountain_car
237,-200.0,5,cc_mountain_car
237,-200.0,6,cc_mountain_car
237,-200.0,7,cc_mountain_car
237,-200.0,8,cc_mountain_car
237,-200.0,9,cc_mountain_car
238,-200.0,0,cc_mountain_car
238,-122.3125,1,cc_mountain_car
238,-200.0,2,cc_mountain_car
238,-200.0,3,cc_mountain_car
238,-163.5,4,cc_mountain_car
238,-166.55469,5,cc_mountain_car
238,-200.0,6,cc_mountain_car
238,-200.0,7,cc_mountain_car
238,-198.69531,8,cc_mountain_car
238,-184.36719,9,cc_mountain_car
239,-200.0,0,cc_mountain_car
239,-200.0,1,cc_mountain_car
239,-200.0,2,cc_mountain_car
239,-200.0,3,cc_mountain_car
239,-200.0,4,cc_mountain_car
239,-200.0,5,cc_mountain_car
239,-200.0,6,cc_mountain_car
239,-200.0,7,cc_mountain_car
239,-200.0,8,cc_mountain_car
239,-200.0,9,cc_mountain_car
240,-200.0,0,cc_mountain_car
240,-200.0,1,cc_mountain_car
240,-200.0,2,cc_mountain_car
240,-200.0,3,cc_mountain_car
240,-200.0,4,cc_mountain_car
240,-200.0,5,cc_mountain_car
240,-200.0,6,cc_mountain_car
240,-200.0,7,cc_mountain_car
240,-200.0,8,cc_mountain_car
240,-200.0,9,cc_mountain_car
241,-200.0,0,cc_mountain_car
241,-200.0,1,cc_mountain_car
241,-200.0,2,cc_mountain_car
241,-200.0,3,cc_mountain_car
241,-200.0,4,cc_mountain_car
241,-200.0,5,cc_mountain_car
241,-200.0,6,cc_mountain_car
241,-200.0,7,cc_mountain_car
241,-200.0,8,cc_mountain_car
241,-187.47656,9,cc_mountain_car
242,-200.0,0,cc_mountain_car
242,-200.0,1,cc_mountain_car
242,-200.0,2,cc_mountain_car
242,-200.0,3,cc_mountain_car
242,-200.0,4,cc_mountain_car
242,-200.0,5,cc_mountain_car
242,-166.24219,6,cc_mountain_car
242,-200.0,7,cc_mountain_car
242,-200.0,8,cc_mountain_car
242,-200.0,9,cc_mountain_car
243,-200.0,0,cc_mountain_car
243,-200.0,1,cc_mountain_car
243,-200.0,2,cc_mountain_car
243,-200.0,3,cc_mountain_car
243,-200.0,4,cc_mountain_car
243,-200.0,5,cc_mountain_car
243,-200.0,6,cc_mountain_car
243,-200.0,7,cc_mountain_car
243,-200.0,8,cc_mountain_car
243,-200.0,9,cc_mountain_car
244,-200.0,0,cc_mountain_car
244,-200.0,1,cc_mountain_car
244,-200.0,2,cc_mountain_car
244,-200.0,3,cc_mountain_car
244,-200.0,4,cc_mountain_car
244,-200.0,5,cc_mountain_car
244,-200.0,6,cc_mountain_car
244,-200.0,7,cc_mountain_car
244,-200.0,8,cc_mountain_car
244,-200.0,9,cc_mountain_car
245,-200.0,0,cc_mountain_car
245,-161.6875,1,cc_mountain_car
245,-200.0,2,cc_mountain_car
245,-189.38281,3,cc_mountain_car
245,-200.0,4,cc_mountain_car
245,-200.0,5,cc_mountain_car
245,-200.0,6,cc_mountain_car
245,-172.69531,7,cc_mountain_car
245,-200.0,8,cc_mountain_car
245,-144.10156,9,cc_mountain_car
246,-133.36719,0,cc_mountain_car
246,-200.0,1,cc_mountain_car
246,-159.51562,2,cc_mountain_car
246,-200.0,3,cc_mountain_car
246,-151.29688,4,cc_mountain_car
246,-200.0,5,cc_mountain_car
246,-200.0,6,cc_mountain_car
246,-200.0,7,cc_mountain_car
246,-154.77344,8,cc_mountain_car
246,-200.0,9,cc_mountain_car
247,-200.0,0,cc_mountain_car
247,-200.0,1,cc_mountain_car
247,-200.0,2,cc_mountain_car
247,-200.0,3,cc_mountain_car
247,-200.0,4,cc_mountain_car
247,-200.0,5,cc_mountain_car
247,-200.0,6,cc_mountain_car
247,-200.0,7,cc_mountain_car
247,-200.0,8,cc_mountain_car
247,-200.0,9,cc_mountain_car
248,-178.21094,0,cc_mountain_car
248,-180.57812,1,cc_mountain_car
248,-200.0,2,cc_mountain_car
248,-188.88281,3,cc_mountain_car
248,-148.53125,4,cc_mountain_car
248,-188.67188,5,cc_mountain_car
248,-148.71094,6,cc_mountain_car
248,-111.88281,7,cc_mountain_car
248,-122.90625,8,cc_mountain_car
248,-181.1875,9,cc_mountain_car
249,-200.0,0,cc_mountain_car
249,-200.0,1,cc_mountain_car
249,-200.0,2,cc_mountain_car
249,-200.0,3,cc_mountain_car
249,-200.0,4,cc_mountain_car
249,-200.0,5,cc_mountain_car
249,-200.0,6,cc_mountain_car
249,-200.0,7,cc_mountain_car
249,-200.0,8,cc_mountain_car
249,-200.0,9,cc_mountain_car
250,-113.92969,0,cc_mountain_car
250,-200.0,1,cc_mountain_car
250,-129.35938,2,cc_mountain_car
250,-174.46094,3,cc_mountain_car
250,-123.47656,4,cc_mountain_car
250,-134.80469,5,cc_mountain_car
250,-170.61719,6,cc_mountain_car
250,-119.21875,7,cc_mountain_car
250,-192.78125,8,cc_mountain_car
250,-129.54688,9,cc_mountain_car
251,-200.0,0,cc_mountain_car
251,-125.99219,1,cc_mountain_car
251,-177.03906,2,cc_mountain_car
251,-200.0,3,cc_mountain_car
251,-200.0,4,cc_mountain_car
251,-200.0,5,cc_mountain_car
251,-200.0,6,cc_mountain_car
251,-200.0,7,cc_mountain_car
251,-200.0,8,cc_mountain_car
251,-200.0,9,cc_mountain_car
252,-200.0,0,cc_mountain_car
252,-200.0,1,cc_mountain_car
252,-200.0,2,cc_mountain_car
252,-200.0,3,cc_mountain_car
252,-200.0,4,cc_mountain_car
252,-200.0,5,cc_mountain_car
252,-200.0,6,cc_mountain_car
252,-200.0,7,cc_mountain_car
252,-200.0,8,cc_mountain_car
252,-200.0,9,cc_mountain_car
253,-123.71875,0,cc_mountain_car
253,-103.08594,1,cc_mountain_car
253,-170.72656,2,cc_mountain_car
253,-106.24219,3,cc_mountain_car
253,-115.515625,4,cc_mountain_car
253,-111.84375,5,cc_mountain_car
253,-115.6875,6,cc_mountain_car
253,-100.84375,7,cc_mountain_car
253,-117.92969,8,cc_mountain_car
253,-103.27344,9,cc_mountain_car
254,-132.25,0,cc_mountain_car
254,-115.015625,1,cc_mountain_car
254,-174.5,2,cc_mountain_car
254,-143.45312,3,cc_mountain_car
254,-116.42969,4,cc_mountain_car
254,-143.83594,5,cc_mountain_car
254,-138.67188,6,cc_mountain_car
254,-128.33594,7,cc_mountain_car
254,-132.53906,8,cc_mountain_car
254,-159.08594,9,cc_mountain_car
255,-129.25781,0,cc_mountain_car
255,-179.26562,1,cc_mountain_car
255,-196.25781,2,cc_mountain_car
255,-173.625,3,cc_mountain_car
255,-169.90625,4,cc_mountain_car
255,-153.53906,5,cc_mountain_car
255,-184.89844,6,cc_mountain_car
255,-126.90625,7,cc_mountain_car
255,-140.33594,8,cc_mountain_car
255,-150.96094,9,cc_mountain_car
0,0.0,0,minigrid_unlock
0,0.0,1,minigrid_unlock
0,0.0,2,minigrid_unlock
0,0.0,3,minigrid_unlock
0,0.0,4,minigrid_unlock
0,0.0,5,minigrid_unlock
0,0.0,6,minigrid_unlock
0,0.0,7,minigrid_unlock
0,0.0,8,minigrid_unlock
0,0.0,9,minigrid_unlock
1,0.0,0,minigrid_unlock
1,0.0,1,minigrid_unlock
1,0.0,2,minigrid_unlock
1,0.0,3,minigrid_unlock
1,0.0,4,minigrid_unlock
1,0.0,5,minigrid_unlock
1,0.0,6,minigrid_unlock
1,0.0,7,minigrid_unlock
1,0.0,8,minigrid_unlock
1,0.0,9,minigrid_unlock
2,0.0,0,minigrid_unlock
2,0.0,1,minigrid_unlock
2,0.0,2,minigrid_unlock
2,0.0,3,minigrid_unlock
2,0.0,4,minigrid_unlock
2,0.0,5,minigrid_unlock
2,0.0,6,minigrid_unlock
2,0.0,7,minigrid_unlock
2,0.0,8,minigrid_unlock
2,0.0,9,minigrid_unlock
3,0.0,0,minigrid_unlock
3,0.0,1,minigrid_unlock
3,0.0,2,minigrid_unlock
3,0.0,3,minigrid_unlock
3,0.0,4,minigrid_unlock
3,0.0,5,minigrid_unlock
3,0.0,6,minigrid_unlock
3,0.0,7,minigrid_unlock
3,0.0,8,minigrid_unlock
3,0.0,9,minigrid_unlock
4,0.0,0,minigrid_unlock
4,0.0,1,minigrid_unlock
4,0.0,2,minigrid_unlock
4,0.0,3,minigrid_unlock
4,0.0,4,minigrid_unlock
4,0.0,5,minigrid_unlock
4,0.0,6,minigrid_unlock
4,0.0,7,minigrid_unlock
4,0.0,8,minigrid_unlock
4,0.0,9,minigrid_unlock
5,0.0,0,minigrid_unlock
5,0.0,1,minigrid_unlock
5,0.0,2,minigrid_unlock
5,0.0,3,minigrid_unlock
5,0.0,4,minigrid_unlock
5,0.0,5,minigrid_unlock
5,0.0,6,minigrid_unlock
5,0.0,7,minigrid_unlock
5,0.0,8,minigrid_unlock
5,0.0,9,minigrid_unlock
6,0.0,0,minigrid_unlock
6,0.0,1,minigrid_unlock
6,0.0,2,minigrid_unlock
6,0.0,3,minigrid_unlock
6,0.0,4,minigrid_unlock
6,0.0,5,minigrid_unlock
6,0.0,6,minigrid_unlock
6,0.0,7,minigrid_unlock
6,0.0,8,minigrid_unlock
6,0.0,9,minigrid_unlock
7,0.0,0,minigrid_unlock
7,0.0,1,minigrid_unlock
7,0.0,2,minigrid_unlock
7,0.0,3,minigrid_unlock
7,0.0,4,minigrid_unlock
7,0.0,5,minigrid_unlock
7,0.0,6,minigrid_unlock
7,0.0,7,minigrid_unlock
7,0.0,8,minigrid_unlock
7,0.0,9,minigrid_unlock
8,0.0,0,minigrid_unlock
8,0.0,1,minigrid_unlock
8,0.0,2,minigrid_unlock
8,0.0,3,minigrid_unlock
8,0.0,4,minigrid_unlock
8,0.0,5,minigrid_unlock
8,0.0,6,minigrid_unlock
8,0.0,7,minigrid_unlock
8,0.0,8,minigrid_unlock
8,0.0,9,minigrid_unlock
9,0.0,0,minigrid_unlock
9,0.0,1,minigrid_unlock
9,0.0,2,minigrid_unlock
9,0.0,3,minigrid_unlock
9,0.0,4,minigrid_unlock
9,0.0,5,minigrid_unlock
9,0.0,6,minigrid_unlock
9,0.0,7,minigrid_unlock
9,0.0,8,minigrid_unlock
9,0.0,9,minigrid_unlock
10,0.0,0,minigrid_unlock
10,0.007739258,1,minigrid_unlock
10,0.0,2,minigrid_unlock
10,0.0,3,minigrid_unlock
10,0.0,4,minigrid_unlock
10,0.0,5,minigrid_unlock
10,0.0,6,minigrid_unlock
10,0.0,7,minigrid_unlock
10,0.0,8,minigrid_unlock
10,0.0,9,minigrid_unlock
11,0.0,0,minigrid_unlock
11,0.0,1,minigrid_unlock
11,0.0,2,minigrid_unlock
11,0.0,3,minigrid_unlock
11,0.0,4,minigrid_unlock
11,0.0,5,minigrid_unlock
11,0.0,6,minigrid_unlock
11,0.0,7,minigrid_unlock
11,0.0,8,minigrid_unlock
11,0.0,9,minigrid_unlock
12,0.0,0,minigrid_unlock
12,0.0,1,minigrid_unlock
12,0.0,2,minigrid_unlock
12,0.0,3,minigrid_unlock
12,0.0,4,minigrid_unlock
12,0.0,5,minigrid_unlock
12,0.0,6,minigrid_unlock
12,0.0,7,minigrid_unlock
12,0.0,8,minigrid_unlock
12,0.0,9,minigrid_unlock
13,0.0,0,minigrid_unlock
13,0.0,1,minigrid_unlock
13,0.0,2,minigrid_unlock
13,0.0,3,minigrid_unlock
13,0.0,4,minigrid_unlock
13,0.0,5,minigrid_unlock
13,0.0,6,minigrid_unlock
13,0.0,7,minigrid_unlock
13,0.0,8,minigrid_unlock
13,0.0,9,minigrid_unlock
14,0.0,0,minigrid_unlock
14,0.0,1,minigrid_unlock
14,0.0,2,minigrid_unlock
14,0.0,3,minigrid_unlock
14,0.0,4,minigrid_unlock
14,0.0,5,minigrid_unlock
14,0.0,6,minigrid_unlock
14,0.0,7,minigrid_unlock
14,0.0,8,minigrid_unlock
14,0.0,9,minigrid_unlock
15,0.0,0,minigrid_unlock
15,0.0,1,minigrid_unlock
15,0.0,2,minigrid_unlock
15,0.0,3,minigrid_unlock
15,0.0,4,minigrid_unlock
15,0.0,5,minigrid_unlock
15,0.0,6,minigrid_unlock
15,0.0,7,minigrid_unlock
15,0.0,8,minigrid_unlock
15,0.0,9,minigrid_unlock
16,0.0,0,minigrid_unlock
16,0.0,1,minigrid_unlock
16,0.0,2,minigrid_unlock
16,0.0,3,minigrid_unlock
16,0.0,4,minigrid_unlock
16,0.0,5,minigrid_unlock
16,0.0,6,minigrid_unlock
16,0.0,7,minigrid_unlock
16,0.0,8,minigrid_unlock
16,0.0,9,minigrid_unlock
17,0.0,0,minigrid_unlock
17,0.0,1,minigrid_unlock
17,0.0,2,minigrid_unlock
17,0.0,3,minigrid_unlock
17,0.0,4,minigrid_unlock
17,0.0,5,minigrid_unlock
17,0.0,6,minigrid_unlock
17,0.0,7,minigrid_unlock
17,0.0,8,minigrid_unlock
17,0.0,9,minigrid_unlock
18,0.0,0,minigrid_unlock
18,0.0,1,minigrid_unlock
18,0.0,2,minigrid_unlock
18,0.0,3,minigrid_unlock
18,0.0,4,minigrid_unlock
18,0.0,5,minigrid_unlock
18,0.0,6,minigrid_unlock
18,0.0,7,minigrid_unlock
18,0.0,8,minigrid_unlock
18,0.0,9,minigrid_unlock
19,0.0,0,minigrid_unlock
19,0.0,1,minigrid_unlock
19,0.0,2,minigrid_unlock
19,0.0,3,minigrid_unlock
19,0.0,4,minigrid_unlock
19,0.0,5,minigrid_unlock
19,0.0,6,minigrid_unlock
19,0.0,7,minigrid_unlock
19,0.0,8,minigrid_unlock
19,0.0,9,minigrid_unlock
20,0.0,0,minigrid_unlock
20,0.0,1,minigrid_unlock
20,0.0,2,minigrid_unlock
20,0.0,3,minigrid_unlock
20,0.0,4,minigrid_unlock
20,0.0,5,minigrid_unlock
20,0.0,6,minigrid_unlock
20,0.0,7,minigrid_unlock
20,0.0,8,minigrid_unlock
20,0.0,9,minigrid_unlock
21,0.0,0,minigrid_unlock
21,0.0,1,minigrid_unlock
21,0.0,2,minigrid_unlock
21,0.0,3,minigrid_unlock
21,0.0,4,minigrid_unlock
21,0.0,5,minigrid_unlock
21,0.0,6,minigrid_unlock
21,0.0,7,minigrid_unlock
21,0.0,8,minigrid_unlock
21,0.0,9,minigrid_unlock
22,0.0,0,minigrid_unlock
22,0.0,1,minigrid_unlock
22,0.0,2,minigrid_unlock
22,0.0,3,minigrid_unlock
22,0.0,4,minigrid_unlock
22,0.0,5,minigrid_unlock
22,0.0,6,minigrid_unlock
22,0.0,7,minigrid_unlock
22,0.0,8,minigrid_unlock
22,0.0,9,minigrid_unlock
23,0.0,0,minigrid_unlock
23,0.0,1,minigrid_unlock
23,0.0,2,minigrid_unlock
23,0.0,3,minigrid_unlock
23,0.0,4,minigrid_unlock
23,0.0,5,minigrid_unlock
23,0.0,6,minigrid_unlock
23,0.0,7,minigrid_unlock
23,0.0,8,minigrid_unlock
23,0.0,9,minigrid_unlock
24,0.0,0,minigrid_unlock
24,0.0,1,minigrid_unlock
24,0.0,2,minigrid_unlock
24,0.0,3,minigrid_unlock
24,0.0,4,minigrid_unlock
24,0.0,5,minigrid_unlock
24,0.0,6,minigrid_unlock
24,0.0,7,minigrid_unlock
24,0.0,8,minigrid_unlock
24,0.0,9,minigrid_unlock
25,0.0,0,minigrid_unlock
25,0.0,1,minigrid_unlock
25,0.0,2,minigrid_unlock
25,0.0,3,minigrid_unlock
25,0.0,4,minigrid_unlock
25,0.0,5,minigrid_unlock
25,0.0,6,minigrid_unlock
25,0.0,7,minigrid_unlock
25,0.0,8,minigrid_unlock
25,0.0,9,minigrid_unlock
26,0.0,0,minigrid_unlock
26,0.0,1,minigrid_unlock
26,0.0,2,minigrid_unlock
26,0.0,3,minigrid_unlock
26,0.0,4,minigrid_unlock
26,0.0,5,minigrid_unlock
26,0.0,6,minigrid_unlock
26,0.0,7,minigrid_unlock
26,0.0,8,minigrid_unlock
26,0.0,9,minigrid_unlock
27,0.0,0,minigrid_unlock
27,0.0,1,minigrid_unlock
27,0.0,2,minigrid_unlock
27,0.0,3,minigrid_unlock
27,0.0,4,minigrid_unlock
27,0.0,5,minigrid_unlock
27,0.0,6,minigrid_unlock
27,0.0,7,minigrid_unlock
27,0.0,8,minigrid_unlock
27,0.0,9,minigrid_unlock
28,0.0,0,minigrid_unlock
28,0.0,1,minigrid_unlock
28,0.0,2,minigrid_unlock
28,0.0,3,minigrid_unlock
28,0.0,4,minigrid_unlock
28,0.007714844,5,minigrid_unlock
28,0.0,6,minigrid_unlock
28,0.0,7,minigrid_unlock
28,0.0,8,minigrid_unlock
28,0.0,9,minigrid_unlock
29,0.0,0,minigrid_unlock
29,0.0,1,minigrid_unlock
29,0.0,2,minigrid_unlock
29,0.0,3,minigrid_unlock
29,0.0,4,minigrid_unlock
29,0.0,5,minigrid_unlock
29,0.0,6,minigrid_unlock
29,0.0,7,minigrid_unlock
29,0.0,8,minigrid_unlock
29,0.0,9,minigrid_unlock
30,0.0,0,minigrid_unlock
30,0.0,1,minigrid_unlock
30,0.0,2,minigrid_unlock
30,0.0,3,minigrid_unlock
30,0.0,4,minigrid_unlock
30,0.0,5,minigrid_unlock
30,0.0,6,minigrid_unlock
30,0.0,7,minigrid_unlock
30,0.0,8,minigrid_unlock
30,0.0,9,minigrid_unlock
31,0.0,0,minigrid_unlock
31,0.0,1,minigrid_unlock
31,0.0,2,minigrid_unlock
31,0.0,3,minigrid_unlock
31,0.0,4,minigrid_unlock
31,0.0,5,minigrid_unlock
31,0.0,6,minigrid_unlock
31,0.0,7,minigrid_unlock
31,0.0,8,minigrid_unlock
31,0.0,9,minigrid_unlock
32,0.0,0,minigrid_unlock
32,0.0,1,minigrid_unlock
32,0.0,2,minigrid_unlock
32,0.0,3,minigrid_unlock
32,0.0,4,minigrid_unlock
32,0.0,5,minigrid_unlock
32,0.0,6,minigrid_unlock
32,0.0,7,minigrid_unlock
32,0.0,8,minigrid_unlock
32,0.0,9,minigrid_unlock
33,0.0,0,minigrid_unlock
33,0.0,1,minigrid_unlock
33,0.0,2,minigrid_unlock
33,0.0,3,minigrid_unlock
33,0.0,4,minigrid_unlock
33,0.0,5,minigrid_unlock
33,0.0,6,minigrid_unlock
33,0.0,7,minigrid_unlock
33,0.0,8,minigrid_unlock
33,0.0,9,minigrid_unlock
34,0.0,0,minigrid_unlock
34,0.0,1,minigrid_unlock
34,0.0,2,minigrid_unlock
34,0.0,3,minigrid_unlock
34,0.0,4,minigrid_unlock
34,0.0,5,minigrid_unlock
34,0.0,6,minigrid_unlock
34,0.0,7,minigrid_unlock
34,0.0,8,minigrid_unlock
34,0.0,9,minigrid_unlock
35,0.0,0,minigrid_unlock
35,0.0,1,minigrid_unlock
35,0.0,2,minigrid_unlock
35,0.0,3,minigrid_unlock
35,0.0,4,minigrid_unlock
35,0.0,5,minigrid_unlock
35,0.0,6,minigrid_unlock
35,0.0,7,minigrid_unlock
35,0.0,8,minigrid_unlock
35,0.0,9,minigrid_unlock
36,0.0,0,minigrid_unlock
36,0.0,1,minigrid_unlock
36,0.0,2,minigrid_unlock
36,0.0,3,minigrid_unlock
36,0.0,4,minigrid_unlock
36,0.0,5,minigrid_unlock
36,0.0,6,minigrid_unlock
36,0.0,7,minigrid_unlock
36,0.0,8,minigrid_unlock
36,0.0,9,minigrid_unlock
37,0.0,0,minigrid_unlock
37,0.0,1,minigrid_unlock
37,0.0,2,minigrid_unlock
37,0.0,3,minigrid_unlock
37,0.0,4,minigrid_unlock
37,0.0,5,minigrid_unlock
37,0.0,6,minigrid_unlock
37,0.0,7,minigrid_unlock
37,0.0,8,minigrid_unlock
37,0.0,9,minigrid_unlock
38,0.0,0,minigrid_unlock
38,0.0,1,minigrid_unlock
38,0.0,2,minigrid_unlock
38,0.0,3,minigrid_unlock
38,0.0,4,minigrid_unlock
38,0.0,5,minigrid_unlock
38,0.0,6,minigrid_unlock
38,0.0,7,minigrid_unlock
38,0.0,8,minigrid_unlock
38,0.0,9,minigrid_unlock
39,0.0,0,minigrid_unlock
39,0.0,1,minigrid_unlock
39,0.0,2,minigrid_unlock
39,0.0,3,minigrid_unlock
39,0.0,4,minigrid_unlock
39,0.0,5,minigrid_unlock
39,0.0,6,minigrid_unlock
39,0.0,7,minigrid_unlock
39,0.0,8,minigrid_unlock
39,0.0,9,minigrid_unlock
40,0.0,0,minigrid_unlock
40,0.0,1,minigrid_unlock
40,0.0,2,minigrid_unlock
40,0.0,3,minigrid_unlock
40,0.0,4,minigrid_unlock
40,0.0,5,minigrid_unlock
40,0.0,6,minigrid_unlock
40,0.0,7,minigrid_unlock
40,0.0,8,minigrid_unlock
40,0.0,9,minigrid_unlock
41,0.0,0,minigrid_unlock
41,0.0,1,minigrid_unlock
41,0.0,2,minigrid_unlock
41,0.0,3,minigrid_unlock
41,0.0,4,minigrid_unlock
41,0.0,5,minigrid_unlock
41,0.0,6,minigrid_unlock
41,0.0,7,minigrid_unlock
41,0.0,8,minigrid_unlock
41,0.0,9,minigrid_unlock
42,0.0,0,minigrid_unlock
42,0.0,1,minigrid_unlock
42,0.0,2,minigrid_unlock
42,0.0,3,minigrid_unlock
42,0.0,4,minigrid_unlock
42,0.0,5,minigrid_unlock
42,0.0,6,minigrid_unlock
42,0.0,7,minigrid_unlock
42,0.0,8,minigrid_unlock
42,0.0,9,minigrid_unlock
43,0.0,0,minigrid_unlock
43,0.0,1,minigrid_unlock
43,0.0,2,minigrid_unlock
43,0.0,3,minigrid_unlock
43,0.0,4,minigrid_unlock
43,0.0,5,minigrid_unlock
43,0.0,6,minigrid_unlock
43,0.0,7,minigrid_unlock
43,0.0,8,minigrid_unlock
43,0.0,9,minigrid_unlock
44,0.0,0,minigrid_unlock
44,0.0,1,minigrid_unlock
44,0.0,2,minigrid_unlock
44,0.0,3,minigrid_unlock
44,0.0,4,minigrid_unlock
44,0.0,5,minigrid_unlock
44,0.0,6,minigrid_unlock
44,0.0,7,minigrid_unlock
44,0.0,8,minigrid_unlock
44,0.0,9,minigrid_unlock
45,0.0,0,minigrid_unlock
45,0.0,1,minigrid_unlock
45,0.0,2,minigrid_unlock
45,0.0,3,minigrid_unlock
