Configuration,Score,Seed,Environment
29,-0.0149570059652691,2,cc_mountain_car_continuous
29,-0.0048122139747067,3,cc_mountain_car_continuous
29,-0.0109861890728945,4,cc_mountain_car_continuous
29,-0.0286869593017497,5,cc_mountain_car_continuous
29,-0.0359932159474147,6,cc_mountain_car_continuous
29,-0.0166049231373399,7,cc_mountain_car_continuous
29,-0.01674306547701,8,cc_mountain_car_continuous
29,-0.0073417775561316,9,cc_mountain_car_continuous
30,-4.39390961470668e-06,0,cc_mountain_car_continuous
30,-5.471776703856103e-05,1,cc_mountain_car_continuous
30,-0.0001930562956426,2,cc_mountain_car_continuous
30,-3.298511202160308e-05,3,cc_mountain_car_continuous
30,-1.2266057129249318e-06,4,cc_mountain_car_continuous
30,-0.0006287150678639,5,cc_mountain_car_continuous
30,-0.0031915201219349,6,cc_mountain_car_continuous
30,-0.0001562710029216,7,cc_mountain_car_continuous
30,-8.323503084801221e-05,8,cc_mountain_car_continuous
30,-5.196368352455464e-08,9,cc_mountain_car_continuous
31,-0.0178768729137549,0,cc_mountain_car_continuous
31,-0.0061013112188672,1,cc_mountain_car_continuous
31,-0.0204338567336893,2,cc_mountain_car_continuous
31,-0.0007480029127045,3,cc_mountain_car_continuous
31,-0.0008744543932908,4,cc_mountain_car_continuous
31,-1.82065492269992e-06,5,cc_mountain_car_continuous
31,-0.0004339316173216,6,cc_mountain_car_continuous
31,-0.0039832030720436,7,cc_mountain_car_continuous
31,-0.0001389353155257,8,cc_mountain_car_continuous
31,-0.0096438245722868,9,cc_mountain_car_continuous
32,-0.0397906405652517,0,cc_mountain_car_continuous
32,-0.0007776037129141,1,cc_mountain_car_continuous
32,-0.0426543952307896,2,cc_mountain_car_continuous
32,-0.0077417592198965,3,cc_mountain_car_continuous
32,-0.0029141745525818,4,cc_mountain_car_continuous
32,-0.1786741229449598,5,cc_mountain_car_continuous
32,-0.011322325175245,6,cc_mountain_car_continuous
32,-0.0059092635253252,7,cc_mountain_car_continuous
32,-0.005940998960267,8,cc_mountain_car_continuous
32,-0.2211033027087164,9,cc_mountain_car_continuous
33,-0.0266244556270885,0,cc_mountain_car_continuous
33,-0.0304593662749044,1,cc_mountain_car_continuous
33,-0.1410213176340831,2,cc_mountain_car_continuous
33,-0.050893885051975,3,cc_mountain_car_continuous
33,-0.1008055489474526,4,cc_mountain_car_continuous
33,-0.1099150990725763,5,cc_mountain_car_continuous
33,-0.0035636110572556,6,cc_mountain_car_continuous
33,-0.2091319806157533,7,cc_mountain_car_continuous
33,-0.1284858564331091,8,cc_mountain_car_continuous
33,-12.933137383800933,9,cc_mountain_car_continuous
34,-0.00012431069349,0,cc_mountain_car_continuous
34,-0.00827603251318,1,cc_mountain_car_continuous
34,-0.0093572091221115,2,cc_mountain_car_continuous
34,-0.0135146104282906,3,cc_mountain_car_continuous
34,-0.0017236017120728,4,cc_mountain_car_continuous
34,-0.0031713040225038,5,cc_mountain_car_continuous
34,-0.0265628749139052,6,cc_mountain_car_continuous
34,-0.0029882233917793,7,cc_mountain_car_continuous
34,-0.0402321698391692,8,cc_mountain_car_continuous
34,-0.0034522425596982,9,cc_mountain_car_continuous
35,-0.0693889893712758,0,cc_mountain_car_continuous
35,-0.0347412401508682,1,cc_mountain_car_continuous
35,-0.005924178183381,2,cc_mountain_car_continuous
35,-0.0984006807956786,3,cc_mountain_car_continuous
35,-0.0154372791962351,4,cc_mountain_car_continuous
35,-0.2798765397289756,5,cc_mountain_car_continuous
35,-0.0491824441963841,6,cc_mountain_car_continuous
35,-0.0114667217677618,7,cc_mountain_car_continuous
35,-0.1780678443729839,8,cc_mountain_car_continuous
35,-0.073235129049454,9,cc_mountain_car_continuous
36,-0.0290450921240595,0,cc_mountain_car_continuous
36,-0.0003368055109331,1,cc_mountain_car_continuous
36,-0.0191608998073676,2,cc_mountain_car_continuous
36,-0.0129319202080119,3,cc_mountain_car_continuous
36,-0.1120117141695134,4,cc_mountain_car_continuous
36,-0.0244084726105986,5,cc_mountain_car_continuous
36,-0.0162935682807796,6,cc_mountain_car_continuous
36,-0.0068253661838281,7,cc_mountain_car_continuous
36,-0.0065557954000178,8,cc_mountain_car_continuous
36,-0.0832523108128548,9,cc_mountain_car_continuous
37,-0.3550478944620407,0,cc_mountain_car_continuous
37,-0.8038146192987883,1,cc_mountain_car_continuous
37,-0.3370273875505187,2,cc_mountain_car_continuous
37,-1.2981074300948403,3,cc_mountain_car_continuous
37,-0.1724677606693966,4,cc_mountain_car_continuous
37,-0.7550118364737234,5,cc_mountain_car_continuous
37,-0.5669586981006375,6,cc_mountain_car_continuous
37,-0.5054817057236531,7,cc_mountain_car_continuous
37,-0.594677131126255,8,cc_mountain_car_continuous
37,-0.4468425783853519,9,cc_mountain_car_continuous
38,-0.6521077897187624,0,cc_mountain_car_continuous
38,-0.0190629252171971,1,cc_mountain_car_continuous
38,-0.5538951031996352,2,cc_mountain_car_continuous
38,-0.0133978997400446,3,cc_mountain_car_continuous
38,-0.3723479817794368,4,cc_mountain_car_continuous
38,-0.1249012592360102,5,cc_mountain_car_continuous
38,-0.6214739495390305,6,cc_mountain_car_continuous
38,-0.2104882482049932,7,cc_mountain_car_continuous
38,-0.106601888691108,8,cc_mountain_car_continuous
38,-0.0004355717629676,9,cc_mountain_car_continuous
39,-0.043858846738364,0,cc_mountain_car_continuous
39,-0.1863080400252653,1,cc_mountain_car_continuous
39,-0.0039221667171577,2,cc_mountain_car_continuous
39,-0.1835871430336483,3,cc_mountain_car_continuous
39,-0.0221840319657133,4,cc_mountain_car_continuous
39,,5,cc_mountain_car_continuous
39,-0.059756150285488,6,cc_mountain_car_continuous
39,-0.0008444819021092,7,cc_mountain_car_continuous
39,-0.0399307984067261,8,cc_mountain_car_continuous
39,,9,cc_mountain_car_continuous
40,,0,cc_mountain_car_continuous
40,,1,cc_mountain_car_continuous
40,,2,cc_mountain_car_continuous
40,,3,cc_mountain_car_continuous
40,,4,cc_mountain_car_continuous
40,,5,cc_mountain_car_continuous
40,,6,cc_mountain_car_continuous
40,,7,cc_mountain_car_continuous
40,,8,cc_mountain_car_continuous
40,,9,cc_mountain_car_continuous
41,-0.0886302044135133,0,cc_mountain_car_continuous
41,-0.0250286702870985,1,cc_mountain_car_continuous
41,-0.0275903775645134,2,cc_mountain_car_continuous
41,-0.1418909709407891,3,cc_mountain_car_continuous
41,-0.0095099414674211,4,cc_mountain_car_continuous
41,-0.0398914185660266,5,cc_mountain_car_continuous
41,-0.1232907809907798,6,cc_mountain_car_continuous
41,-0.0043418155444773,7,cc_mountain_car_continuous
41,-0.0568387462204239,8,cc_mountain_car_continuous
41,-0.0275129334579878,9,cc_mountain_car_continuous
42,-0.0020553037025961,0,cc_mountain_car_continuous
42,-0.0032123593136434,1,cc_mountain_car_continuous
42,-0.003919680376108,2,cc_mountain_car_continuous
42,-0.0028446674267073,3,cc_mountain_car_continuous
42,-0.001301387278942,4,cc_mountain_car_continuous
42,-0.0046937505190061,5,cc_mountain_car_continuous
42,-0.0036073980510266,6,cc_mountain_car_continuous
42,-0.0029107687111018,7,cc_mountain_car_continuous
42,-0.0014173131494721,8,cc_mountain_car_continuous
42,-0.0016126524358495,9,cc_mountain_car_continuous
43,-0.0321919260690054,0,cc_mountain_car_continuous
43,-0.4840954522306701,1,cc_mountain_car_continuous
43,-0.1789346513061616,2,cc_mountain_car_continuous
43,-0.0017987011398875,3,cc_mountain_car_continuous
43,-0.0009199339859575,4,cc_mountain_car_continuous
43,-0.0471530239668934,5,cc_mountain_car_continuous
43,-0.0001574837190688,6,cc_mountain_car_continuous
43,-0.0250969457503129,7,cc_mountain_car_continuous
43,-0.0158997972239613,8,cc_mountain_car_continuous
43,-0.0218529165827981,9,cc_mountain_car_continuous
44,-0.0004090791305049,0,cc_mountain_car_continuous
44,-0.0191412127955759,1,cc_mountain_car_continuous
44,-0.0008471359596182,2,cc_mountain_car_continuous
44,-0.0002450079952308,3,cc_mountain_car_continuous
44,-0.0023518946639296,4,cc_mountain_car_continuous
44,-0.0069140591317616,5,cc_mountain_car_continuous
44,-0.0118368676823009,6,cc_mountain_car_continuous
44,-0.0013657136203856,7,cc_mountain_car_continuous
44,-0.0266321434978569,8,cc_mountain_car_continuous
44,-0.0023309967501095,9,cc_mountain_car_continuous
45,-0.001282386761015,0,cc_mountain_car_continuous
45,-0.0101241701162418,1,cc_mountain_car_continuous
45,-2.0755464968741624e-05,2,cc_mountain_car_continuous
45,-1.796350616505883e-06,3,cc_mountain_car_continuous
45,-0.0009699182949467,4,cc_mountain_car_continuous
45,-0.0031065371685283,5,cc_mountain_car_continuous
45,-0.0175917182576122,6,cc_mountain_car_continuous
45,-0.0003045291977622,7,cc_mountain_car_continuous
45,-0.0201581308130585,8,cc_mountain_car_continuous
45,-0.0014428299447946,9,cc_mountain_car_continuous
46,-0.0070871123706087,0,cc_mountain_car_continuous
46,-0.3021419705649822,1,cc_mountain_car_continuous
46,-0.2067208313925715,2,cc_mountain_car_continuous
46,-0.0372110909573714,3,cc_mountain_car_continuous
46,-0.5706795382696627,4,cc_mountain_car_continuous
46,-0.0171687835740933,5,cc_mountain_car_continuous
46,-0.0551627213881671,6,cc_mountain_car_continuous
46,-0.0082481030041406,7,cc_mountain_car_continuous
46,-0.0650192567856627,8,cc_mountain_car_continuous
46,-0.1770843364311122,9,cc_mountain_car_continuous
47,-0.1671347217015514,0,cc_mountain_car_continuous
47,-0.0497419429158922,1,cc_mountain_car_continuous
47,-0.0013571954020857,2,cc_mountain_car_continuous
47,-0.0786263349798576,3,cc_mountain_car_continuous
47,-0.0329692456202111,4,cc_mountain_car_continuous
47,-0.0330652187832398,5,cc_mountain_car_continuous
47,-0.0440127619905326,6,cc_mountain_car_continuous
47,-0.0490789208232401,7,cc_mountain_car_continuous
47,-0.0001283254029477,8,cc_mountain_car_continuous
47,-0.0005598775058494,9,cc_mountain_car_continuous
48,-0.0183370358894056,0,cc_mountain_car_continuous
48,-0.1748733510851213,1,cc_mountain_car_continuous
48,-0.2631011037514824,2,cc_mountain_car_continuous
48,-0.0827114223213661,3,cc_mountain_car_continuous
48,-0.2305779306368835,4,cc_mountain_car_continuous
48,-0.1151544592650523,5,cc_mountain_car_continuous
48,-0.0158025877451651,6,cc_mountain_car_continuous
48,-0.0021019183665162,7,cc_mountain_car_continuous
48,-0.0425281883798588,8,cc_mountain_car_continuous
48,-0.0398333356405511,9,cc_mountain_car_continuous
49,-0.0057033535322615,0,cc_mountain_car_continuous
49,-0.0006181227178885,1,cc_mountain_car_continuous
49,-0.0053202744003208,2,cc_mountain_car_continuous
49,-0.0310776152914689,3,cc_mountain_car_continuous
49,-0.0310707730357212,4,cc_mountain_car_continuous
49,-0.0082124768730739,5,cc_mountain_car_continuous
49,-0.00586810041984,6,cc_mountain_car_continuous
49,-0.0393009801188933,7,cc_mountain_car_continuous
49,-0.003955348028866,8,cc_mountain_car_continuous
49,-0.0070175783051974,9,cc_mountain_car_continuous
50,-0.0061690396991913,0,cc_mountain_car_continuous
50,-0.0380926566933889,1,cc_mountain_car_continuous
50,-0.0091983111091759,2,cc_mountain_car_continuous
50,-0.0113218105199412,3,cc_mountain_car_continuous
50,-0.2847440952144167,4,cc_mountain_car_continuous
50,-0.4977153955751381,5,cc_mountain_car_continuous
50,-0.2174072351476184,6,cc_mountain_car_continuous
50,-0.2019957962611172,7,cc_mountain_car_continuous
50,-0.3927907143359462,8,cc_mountain_car_continuous
50,-0.0156910160224967,9,cc_mountain_car_continuous
51,-0.0205902595167356,0,cc_mountain_car_continuous
51,-0.0027341307553939,1,cc_mountain_car_continuous
51,-0.0028384601679901,2,cc_mountain_car_continuous
51,-0.1382906606142724,3,cc_mountain_car_continuous
51,-0.0090840434094846,4,cc_mountain_car_continuous
51,-0.1208650174757096,5,cc_mountain_car_continuous
51,-0.0827916255964791,6,cc_mountain_car_continuous
51,-0.00563861165747,7,cc_mountain_car_continuous
51,-0.0132617342956223,8,cc_mountain_car_continuous
51,-0.0268346758696903,9,cc_mountain_car_continuous
52,-0.76930604736686,0,cc_mountain_car_continuous
52,-0.6382875184142065,1,cc_mountain_car_continuous
52,-0.0178540355524202,2,cc_mountain_car_continuous
52,-1.3144762013706344,3,cc_mountain_car_continuous
52,-0.0016588692860801,4,cc_mountain_car_continuous
52,-0.0061610875164171,5,cc_mountain_car_continuous
52,-0.1587649995968729,6,cc_mountain_car_continuous
52,-0.3265774853817379,7,cc_mountain_car_continuous
52,-0.2721281917658663,8,cc_mountain_car_continuous
52,-0.35475134023409,9,cc_mountain_car_continuous
53,-0.0011337578407772,0,cc_mountain_car_continuous
53,-0.0758941360278803,1,cc_mountain_car_continuous
53,-0.000107517488849,2,cc_mountain_car_continuous
53,-0.0188670806152947,3,cc_mountain_car_continuous
53,-0.0423588515572082,4,cc_mountain_car_continuous
53,-0.0129595633772469,5,cc_mountain_car_continuous
53,-0.0075989717806289,6,cc_mountain_car_continuous
53,-0.0074243137674051,7,cc_mountain_car_continuous
53,-0.0128493638252949,8,cc_mountain_car_continuous
53,-0.0523251079267774,9,cc_mountain_car_continuous
54,-0.0009565419343448,0,cc_mountain_car_continuous
54,-0.0522947296532358,1,cc_mountain_car_continuous
54,-0.0172028012789072,2,cc_mountain_car_continuous
54,-0.0201995900593632,3,cc_mountain_car_continuous
54,-0.2209827356795381,4,cc_mountain_car_continuous
54,-0.0002371403281671,5,cc_mountain_car_continuous
54,-0.0175646277784498,6,cc_mountain_car_continuous
54,-0.0045851442226304,7,cc_mountain_car_continuous
54,-0.0035681954250962,8,cc_mountain_car_continuous
54,-0.0008221925320256,9,cc_mountain_car_continuous
55,-0.0040944249579873,0,cc_mountain_car_continuous
55,-0.0007279189304999,1,cc_mountain_car_continuous
55,-2.412365416788005,2,cc_mountain_car_continuous
55,-0.02165565725889,3,cc_mountain_car_continuous
55,-0.0356815876075298,4,cc_mountain_car_continuous
55,-0.0238059553471085,5,cc_mountain_car_continuous
55,-0.0066508988692909,6,cc_mountain_car_continuous
55,-0.0136331543245208,7,cc_mountain_car_continuous
55,-0.0488144422447595,8,cc_mountain_car_continuous
55,-0.0563693416048302,9,cc_mountain_car_continuous
56,-0.013407858320826,0,cc_mountain_car_continuous
56,,1,cc_mountain_car_continuous
56,,2,cc_mountain_car_continuous
56,,3,cc_mountain_car_continuous
56,,4,cc_mountain_car_continuous
56,-0.0016369850096166,5,cc_mountain_car_continuous
56,-99.89999999999546,6,cc_mountain_car_continuous
56,-0.0017046115114307,7,cc_mountain_car_continuous
56,-0.0009159282978368,8,cc_mountain_car_continuous
56,-0.8379916690387703,9,cc_mountain_car_continuous
57,-0.2907487605726421,0,cc_mountain_car_continuous
57,-0.2258422052889006,1,cc_mountain_car_continuous
57,-0.1502064640366026,2,cc_mountain_car_continuous
57,-0.1590727782040357,3,cc_mountain_car_continuous
57,-0.1447568691539451,4,cc_mountain_car_continuous
57,-0.1319897590267439,5,cc_mountain_car_continuous
57,-0.1532680222495106,6,cc_mountain_car_continuous
57,-0.0962279821433691,7,cc_mountain_car_continuous
57,-0.1113731826314163,8,cc_mountain_car_continuous
57,-0.0603191514633406,9,cc_mountain_car_continuous
58,-0.0091163076792575,0,cc_mountain_car_continuous
58,-0.0060057199122769,1,cc_mountain_car_continuous
58,-0.002480721279338,2,cc_mountain_car_continuous
58,-0.0003801579924805,3,cc_mountain_car_continuous
58,-0.0008913174158714,4,cc_mountain_car_continuous
58,-0.0006516565830523,5,cc_mountain_car_continuous
58,-0.011886806720068,6,cc_mountain_car_continuous
58,-0.0049898408703814,7,cc_mountain_car_continuous
58,-0.0225792597811697,8,cc_mountain_car_continuous
58,-0.0001212741866635,9,cc_mountain_car_continuous
59,-0.8066256608382059,0,cc_mountain_car_continuous
59,-0.0211421880976443,1,cc_mountain_car_continuous
59,-0.0275750211849743,2,cc_mountain_car_continuous
59,-0.0361750045516468,3,cc_mountain_car_continuous
59,-0.0011648351126241,4,cc_mountain_car_continuous
59,-0.0269343833441858,5,cc_mountain_car_continuous
59,-8.871873077207388e-05,6,cc_mountain_car_continuous
59,-0.0027370931671786,7,cc_mountain_car_continuous
59,-0.2576438657817562,8,cc_mountain_car_continuous
59,-0.0552159641012968,9,cc_mountain_car_continuous
60,-0.0003789545455574,0,cc_mountain_car_continuous
60,-0.0131016595750691,1,cc_mountain_car_continuous
60,-0.0012258442184173,2,cc_mountain_car_continuous
60,-0.0006678191145166,3,cc_mountain_car_continuous
60,-1.1023546606985842e-05,4,cc_mountain_car_continuous
60,-0.0007632965018039,5,cc_mountain_car_continuous
60,-0.0022098018021757,6,cc_mountain_car_continuous
60,-0.0006163580934281,7,cc_mountain_car_continuous
60,-0.0167645491938374,8,cc_mountain_car_continuous
60,-2.5620221976249856e-05,9,cc_mountain_car_continuous
61,-0.011978851879025,0,cc_mountain_car_continuous
61,-0.0119887100053295,1,cc_mountain_car_continuous
61,-0.0090629431942849,2,cc_mountain_car_continuous
61,-0.0194609841401894,3,cc_mountain_car_continuous
61,-0.0037581543967555,4,cc_mountain_car_continuous
61,-0.0029813430970989,5,cc_mountain_car_continuous
61,-0.0007036384970568,6,cc_mountain_car_continuous
61,-0.0064574884295118,7,cc_mountain_car_continuous
61,-0.0189493778308867,8,cc_mountain_car_continuous
61,-0.0056631913833078,9,cc_mountain_car_continuous
62,-0.0386089546585246,0,cc_mountain_car_continuous
62,-0.0288256703107517,1,cc_mountain_car_continuous
62,-0.053066014624017,2,cc_mountain_car_continuous
62,-0.0107598191955187,3,cc_mountain_car_continuous
62,-0.2111692245190775,4,cc_mountain_car_continuous
62,-0.0008856766193092,5,cc_mountain_car_continuous
62,-0.0624327641624544,6,cc_mountain_car_continuous
62,-0.0067567868160373,7,cc_mountain_car_continuous
62,-0.0025820830094093,8,cc_mountain_car_continuous
62,-0.0045086654022127,9,cc_mountain_car_continuous
63,-0.1241390588542637,0,cc_mountain_car_continuous
63,-0.009190368357667,1,cc_mountain_car_continuous
63,-0.0180852292061096,2,cc_mountain_car_continuous
63,-0.128643224201751,3,cc_mountain_car_continuous
63,-0.0355220649583806,4,cc_mountain_car_continuous
63,-3.629678041950797e-05,5,cc_mountain_car_continuous
63,-0.0260894697929179,6,cc_mountain_car_continuous
63,-0.0148089288158637,7,cc_mountain_car_continuous
63,-0.0039934773086108,8,cc_mountain_car_continuous
63,-0.0091059689571251,9,cc_mountain_car_continuous
64,-0.0005290563208553,0,cc_mountain_car_continuous
64,-0.0036585709448626,1,cc_mountain_car_continuous
64,-0.0044302923507966,2,cc_mountain_car_continuous
64,-0.0029337857805026,3,cc_mountain_car_continuous
64,-0.0010915358651851,4,cc_mountain_car_continuous
64,-0.0013792302507429,5,cc_mountain_car_continuous
64,-0.0039813659648173,6,cc_mountain_car_continuous
64,-0.0020311499195787,7,cc_mountain_car_continuous
64,-0.001832040798331,8,cc_mountain_car_continuous
64,-0.0026145491807663,9,cc_mountain_car_continuous
65,-0.0093148588671001,0,cc_mountain_car_continuous
65,-0.0156691088649473,1,cc_mountain_car_continuous
65,-0.0115888337507371,2,cc_mountain_car_continuous
65,-0.0092987317648054,3,cc_mountain_car_continuous
65,-0.0030810403829076,4,cc_mountain_car_continuous
65,-0.0039860199160437,5,cc_mountain_car_continuous
65,-0.0155189131649149,6,cc_mountain_car_continuous
65,-0.0144031445913125,7,cc_mountain_car_continuous
65,-0.0103289137784466,8,cc_mountain_car_continuous
65,-0.0126534907414779,9,cc_mountain_car_continuous
66,-0.0078790662064913,0,cc_mountain_car_continuous
66,-0.0225684328110748,1,cc_mountain_car_continuous
66,-0.0381176253771442,2,cc_mountain_car_continuous
66,-0.0586136024612135,3,cc_mountain_car_continuous
66,-0.0863514772112446,4,cc_mountain_car_continuous
66,-0.0557914819756354,5,cc_mountain_car_continuous
66,-0.067307535222667,6,cc_mountain_car_continuous
66,-0.0141893858753842,7,cc_mountain_car_continuous
66,-0.0308712209889105,8,cc_mountain_car_continuous
66,-0.0404852261499191,9,cc_mountain_car_continuous
67,-0.0232688738504292,0,cc_mountain_car_continuous
67,-0.0013926752875462,1,cc_mountain_car_continuous
67,-0.001175950723771,2,cc_mountain_car_continuous
67,-0.0004046130136304,3,cc_mountain_car_continuous
67,-0.0021635716271529,4,cc_mountain_car_continuous
67,-3.81758560649736e-05,5,cc_mountain_car_continuous
67,-0.0051562703424182,6,cc_mountain_car_continuous
67,-0.0019054903969166,7,cc_mountain_car_continuous
67,-0.0031277568563192,8,cc_mountain_car_continuous
67,-0.0005885399303718,9,cc_mountain_car_continuous
68,-0.0255171106303241,0,cc_mountain_car_continuous
68,-1.6736416590915522,1,cc_mountain_car_continuous
68,-0.2779538902857821,2,cc_mountain_car_continuous
68,-0.1472914128822711,3,cc_mountain_car_continuous
68,-0.7741358882957166,4,cc_mountain_car_continuous
68,-1.3653903399765333,5,cc_mountain_car_continuous
68,-0.0096572929142393,6,cc_mountain_car_continuous
68,-0.6971353376423464,7,cc_mountain_car_continuous
68,-1.1816948409971098,8,cc_mountain_car_continuous
68,-0.7980225482820222,9,cc_mountain_car_continuous
69,-0.0909599230955982,0,cc_mountain_car_continuous
69,-0.0568549234198837,1,cc_mountain_car_continuous
69,-0.2671385093671899,2,cc_mountain_car_continuous
69,-0.0915305532708819,3,cc_mountain_car_continuous
69,-0.0604700513809207,4,cc_mountain_car_continuous
69,-0.196094934046943,5,cc_mountain_car_continuous
69,-0.0993585659386432,6,cc_mountain_car_continuous
69,-0.0223707909278044,7,cc_mountain_car_continuous
69,-0.0348372972241944,8,cc_mountain_car_continuous
69,-0.0239499430949942,9,cc_mountain_car_continuous
70,-0.0163508835742613,0,cc_mountain_car_continuous
70,-0.0053834112620584,1,cc_mountain_car_continuous
70,-0.0274322771581628,2,cc_mountain_car_continuous
70,-0.006412532855826,3,cc_mountain_car_continuous
70,-0.0001371184944682,4,cc_mountain_car_continuous
70,-0.0007004887526358,5,cc_mountain_car_continuous
70,-0.0038682021963019,6,cc_mountain_car_continuous
70,-0.0006668832178592,7,cc_mountain_car_continuous
70,-0.0004507191655526,8,cc_mountain_car_continuous
70,-0.0110042698901943,9,cc_mountain_car_continuous
71,-0.0012964643199575,0,cc_mountain_car_continuous
71,-0.0383497017351822,1,cc_mountain_car_continuous
71,-0.044846047236515,2,cc_mountain_car_continuous
71,-0.0114405374794481,3,cc_mountain_car_continuous
71,-0.1372285236862883,4,cc_mountain_car_continuous
71,-0.0283862492592748,5,cc_mountain_car_continuous
71,-0.002764295049412,6,cc_mountain_car_continuous
71,-0.0001207624311418,7,cc_mountain_car_continuous
71,-0.0025600890717536,8,cc_mountain_car_continuous
71,-0.0369457150345869,9,cc_mountain_car_continuous
72,81.740701329448,0,cc_mountain_car_continuous
72,,1,cc_mountain_car_continuous
72,,2,cc_mountain_car_continuous
72,,3,cc_mountain_car_continuous
72,,4,cc_mountain_car_continuous
72,,5,cc_mountain_car_continuous
72,,6,cc_mountain_car_continuous
72,,7,cc_mountain_car_continuous
72,,8,cc_mountain_car_continuous
72,,9,cc_mountain_car_continuous
73,-0.0036494416998631,0,cc_mountain_car_continuous
73,-0.0302448364582389,1,cc_mountain_car_continuous
73,-0.0412367690170712,2,cc_mountain_car_continuous
73,-0.0119247328069552,3,cc_mountain_car_continuous
73,-0.0060334702919184,4,cc_mountain_car_continuous
73,-0.0175821426803367,5,cc_mountain_car_continuous
73,-0.2158509061029574,6,cc_mountain_car_continuous
73,-0.0677382115862553,7,cc_mountain_car_continuous
73,-0.0183274254003082,8,cc_mountain_car_continuous
73,-0.00667574895159,9,cc_mountain_car_continuous
74,-0.0007754287222392,0,cc_mountain_car_continuous
74,-0.0028714410339578,1,cc_mountain_car_continuous
74,-0.0243927546245744,2,cc_mountain_car_continuous
74,-0.0002275826673665,3,cc_mountain_car_continuous
74,-0.0083292685377903,4,cc_mountain_car_continuous
74,-0.0059060319041284,5,cc_mountain_car_continuous
74,-0.0137327130180237,6,cc_mountain_car_continuous
74,-0.0017107428131401,7,cc_mountain_car_continuous
74,-0.0017230163467063,8,cc_mountain_car_continuous
74,-9.59379901648776e-06,9,cc_mountain_car_continuous
75,-0.056010871789011,0,cc_mountain_car_continuous
75,-0.0011254537819404,1,cc_mountain_car_continuous
75,-0.0039179507620043,2,cc_mountain_car_continuous
75,-0.0317413572904974,3,cc_mountain_car_continuous
75,-0.1781969572059447,4,cc_mountain_car_continuous
75,-0.012929779190088,5,cc_mountain_car_continuous
75,-0.0720215478511244,6,cc_mountain_car_continuous
75,-0.0024187536167744,7,cc_mountain_car_continuous
75,-0.2621217924466018,8,cc_mountain_car_continuous
75,-0.0144702972217986,9,cc_mountain_car_continuous
76,-0.0048515433330746,0,cc_mountain_car_continuous
76,-0.1178388606881116,1,cc_mountain_car_continuous
76,-0.0953997020059947,2,cc_mountain_car_continuous
76,-0.0449897224041694,3,cc_mountain_car_continuous
76,-0.075169773956343,4,cc_mountain_car_continuous
76,-0.1483820235829416,5,cc_mountain_car_continuous
76,-0.0046117275986646,6,cc_mountain_car_continuous
76,-0.0120611137266307,7,cc_mountain_car_continuous
76,-0.1410446696402897,8,cc_mountain_car_continuous
76,-0.0080591207806445,9,cc_mountain_car_continuous
77,-0.0118358310850178,0,cc_mountain_car_continuous
77,-0.0034337485618007,1,cc_mountain_car_continuous
77,-0.0040563827576472,2,cc_mountain_car_continuous
77,-0.0107004047564408,3,cc_mountain_car_continuous
77,-0.0036076076473749,4,cc_mountain_car_continuous
77,-0.0076140808510558,5,cc_mountain_car_continuous
77,-0.0089233937064938,6,cc_mountain_car_continuous
77,-0.0051072042404708,7,cc_mountain_car_continuous
77,-0.022666348729309,8,cc_mountain_car_continuous
77,-0.0258332729430483,9,cc_mountain_car_continuous
78,-0.0577973567701404,0,cc_mountain_car_continuous
78,,1,cc_mountain_car_continuous
78,-99.79571833226046,2,cc_mountain_car_continuous
78,,3,cc_mountain_car_continuous
78,-0.0001235492692582,4,cc_mountain_car_continuous
78,-6.476079169809571,5,cc_mountain_car_continuous
78,,6,cc_mountain_car_continuous
78,-0.2037795872983593,7,cc_mountain_car_continuous
78,-0.0281616577013242,8,cc_mountain_car_continuous
78,-87.06546660504608,9,cc_mountain_car_continuous
79,-0.0084344368739628,0,cc_mountain_car_continuous
79,-0.0056562624837438,1,cc_mountain_car_continuous
79,-0.0045154518234718,2,cc_mountain_car_continuous
79,-0.0023313885402276,3,cc_mountain_car_continuous
79,-0.0007901154814811,4,cc_mountain_car_continuous
79,-0.0001196770264054,5,cc_mountain_car_continuous
79,-0.0032751868739024,6,cc_mountain_car_continuous
79,-0.003600609789438,7,cc_mountain_car_continuous
79,-0.0002600046926428,8,cc_mountain_car_continuous
79,-0.0062204005357133,9,cc_mountain_car_continuous
80,-0.104367032460763,0,cc_mountain_car_continuous
80,-0.0947711961480705,1,cc_mountain_car_continuous
80,-0.1407132430085904,2,cc_mountain_car_continuous
80,-0.1643306101323914,3,cc_mountain_car_continuous
80,-0.1249655549661531,4,cc_mountain_car_continuous
80,-0.3114641510926815,5,cc_mountain_car_continuous
80,-0.065540277428835,6,cc_mountain_car_continuous
80,-0.1142589656614292,7,cc_mountain_car_continuous
80,-0.1446776639693724,8,cc_mountain_car_continuous
80,-0.1514801600876775,9,cc_mountain_car_continuous
81,,0,cc_mountain_car_continuous
81,-0.5148567922016216,1,cc_mountain_car_continuous
81,-0.6824000825759491,2,cc_mountain_car_continuous
81,,3,cc_mountain_car_continuous
81,-0.0181444340457255,4,cc_mountain_car_continuous
81,,5,cc_mountain_car_continuous
81,-0.3979465723908427,6,cc_mountain_car_continuous
81,,7,cc_mountain_car_continuous
81,-99.85898053804408,8,cc_mountain_car_continuous
81,,9,cc_mountain_car_continuous
82,-0.0047454471622238,0,cc_mountain_car_continuous
